Name,Avg Run Time (s),Format Time (s),Total Time (s),GFLOPS,Verification,Iters,Block Row,Block Col,Threads,FOP Count,Rows,Cols,NNZ,Max Cols,Avg Cols,Variance,Std Deviation
csr_omp -t 512x128,0.010724,0.029975,0.040699,6.633381,0,10,1,1,1,67108864,512,512,65536,128,128,0,0
csr_omp -t 512x128,0.007256,0.028694,0.035950,9.735504,0,10,1,1,2,67108864,512,512,65536,128,128,0,0
csr_omp -t 512x128,0.004078,0.030359,0.034437,18.849426,0,10,1,1,4,67108864,512,512,65536,128,128,0,0
csr_omp -t 512x128,0.002603,0.028411,0.031014,32.838515,0,10,1,1,8,67108864,512,512,65536,128,128,0,0
csr_omp -t 512x128,0.001847,0.028928,0.030775,50.538403,0,10,1,1,16,67108864,512,512,65536,128,128,0,0
csr_omp -t 512x128,0.002264,0.042152,0.044416,63.770721,0,10,1,1,32,67108864,512,512,65536,128,128,0,0
csr_omp_gpu,0.041639,0.036117,0.077756,1.978829,0,10,1,1,-1,67108864,512,512,65536,128,128,0,0
ell_omp -t 1,0.011016,0.034815,0.045831,6.569278,0,10,1,1,1,67108864,512,512,65536,128,128,0,0
ell_omp -t 2,0.007448,0.032993,0.040441,9.610108,0,10,1,1,2,67108864,512,512,65536,128,128,0,0
ell_omp -t 4,0.004295,0.034719,0.039014,18.073663,0,10,1,1,4,67108864,512,512,65536,128,128,0,0
ell_omp -t 8,0.002547,0.032741,0.035288,33.237470,0,10,1,1,8,67108864,512,512,65536,128,128,0,0
ell_omp -t 16,0.001783,0.036155,0.037938,54.270712,0,10,1,1,16,67108864,512,512,65536,128,128,0,0
ell_omp -t 32,0.002372,0.046849,0.049221,57.426505,0,10,1,1,32,67108864,512,512,65536,128,128,0,0
ell_omp_gpu,0.038802,0.042181,0.080983,2.143078,0,10,1,1,-1,67108864,512,512,65536,128,128,0,0
