Name,Avg Run Time (s),Format Time (s),Total Time (s),GFLOPS,Verification,Iters,Block Row,Block Col,Threads,FOP Count,Rows,Cols,NNZ,Max Cols,Avg Cols,Variance,Std Deviation
csr_serial,0.150384,0.197701,0.348085,7.140050,0,10,1,1,-1,1073741824,1024,1024,524288,512,512,0,0
csr_omp -t 1024x512,0.166910,0.230269,0.397179,6.467292,0,10,1,1,1,1073741824,1024,1024,524288,512,512,0,0
csr_omp -t 1024x512,0.090471,0.240589,0.331061,11.992754,0,10,1,1,2,1073741824,1024,1024,524288,512,512,0,0
csr_omp -t 1024x512,0.048066,0.238140,0.286206,22.485695,0,10,1,1,4,1073741824,1024,1024,524288,512,512,0,0
csr_omp -t 1024x512,0.025954,0.197958,0.223912,42.178068,0,10,1,1,8,1073741824,1024,1024,524288,512,512,0,0
csr_omp -t 1024x512,0.014457,0.195477,0.209934,76.960050,0,10,1,1,16,1073741824,1024,1024,524288,512,512,0,0
csr_omp -t 1024x512,0.009201,0.194582,0.203783,141.483103,0,10,1,1,32,1073741824,1024,1024,524288,512,512,0,0
csr_omp_gpu,0.263905,0.202137,0.466042,4.096463,0,10,1,1,-1,1073741824,1024,1024,524288,512,512,0,0
ell_serial,0.149772,0.273328,0.423100,7.169222,0,10,1,1,-1,1073741824,1024,1024,524288,512,512,0,0
ell_omp -t 1,0.167135,0.224424,0.391559,6.450247,0,10,1,1,1,1073741824,1024,1024,524288,512,512,0,0
ell_omp -t 2,0.093580,0.274914,0.368494,11.622230,0,10,1,1,2,1073741824,1024,1024,524288,512,512,0,0
ell_omp -t 4,0.051364,0.231126,0.282490,21.054901,0,10,1,1,4,1073741824,1024,1024,524288,512,512,0,0
ell_omp -t 8,0.025919,0.271220,0.297139,42.190141,0,10,1,1,8,1073741824,1024,1024,524288,512,512,0,0
ell_omp -t 16,0.014441,0.234769,0.249210,76.979799,0,10,1,1,16,1073741824,1024,1024,524288,512,512,0,0
ell_omp -t 32,0.009101,0.231342,0.240443,142.896975,0,10,1,1,32,1073741824,1024,1024,524288,512,512,0,0
ell_omp_gpu,0.249654,0.222977,0.472631,4.331349,0,10,1,1,-1,1073741824,1024,1024,524288,512,512,0,0
