Name,Avg Run Time (s),Format Time (s),Total Time (s),GFLOPS,Verification,Iters,Block Row,Block Col,Threads,FOP Count,Rows,Cols,NNZ,Max Cols,Avg Cols,Variance,Std Deviation
csr_omp -t 1024x1024,0.330114,0.423467,0.753581,6.511387,0,10,1,1,1,2147483648,1024,1024,1048576,1024,1024,0,0
csr_omp -t 1024x1024,0.172160,0.423213,0.595373,12.506604,0,10,1,1,2,2147483648,1024,1024,1048576,1024,1024,0,0
csr_omp -t 1024x1024,0.090234,0.415722,0.505956,23.878648,0,10,1,1,4,2147483648,1024,1024,1048576,1024,1024,0,0
csr_omp -t 1024x1024,0.047286,0.420044,0.467330,45.750094,0,10,1,1,8,2147483648,1024,1024,1048576,1024,1024,0,0
csr_omp -t 1024x1024,0.027374,0.383734,0.411108,79.311429,0,10,1,1,16,2147483648,1024,1024,1048576,1024,1024,0,0
csr_omp -t 1024x1024,0.015759,0.377721,0.393480,147.302247,0,10,1,1,32,2147483648,1024,1024,1048576,1024,1024,0,0
csr_omp_gpu,0.450379,0.373613,0.823993,4.788068,0,10,1,1,-1,2147483648,1024,1024,1048576,1024,1024,0,0
ell_omp -t 1,0.329257,0.484186,0.813443,6.527401,0,10,1,1,1,2147483648,1024,1024,1048576,1024,1024,0,0
ell_omp -t 2,0.177847,0.484168,0.662015,12.111045,0,10,1,1,2,2147483648,1024,1024,1048576,1024,1024,0,0
ell_omp -t 4,0.090566,0.491859,0.582425,23.790466,0,10,1,1,4,2147483648,1024,1024,1048576,1024,1024,0,0
ell_omp -t 8,0.047447,0.489755,0.537202,45.612908,0,10,1,1,8,2147483648,1024,1024,1048576,1024,1024,0,0
ell_omp -t 16,0.027651,0.450271,0.477922,78.675432,0,10,1,1,16,2147483648,1024,1024,1048576,1024,1024,0,0
ell_omp -t 32,0.015181,0.449451,0.464632,149.918966,0,10,1,1,32,2147483648,1024,1024,1048576,1024,1024,0,0
ell_omp_gpu,0.395563,0.437095,0.832658,5.445980,0,10,1,1,-1,2147483648,1024,1024,1048576,1024,1024,0,0
