Name,Avg Run Time (s),Format Time (s),Total Time (s),GFLOPS,Verification,Iters,Block Row,Block Col,Threads,FOP Count,Rows,Cols,NNZ,Max Cols,Avg Cols,Variance,Std Deviation
coo_serial,0.008828,0.033945,0.042773,7.601884,512,1,1,1,-1,67108864,512,512,65536,128,128,0,0
coo_omp -t 512x128,0.031174,0.040782,0.071956,2.152723,1024,1,1,1,1,67108864,512,512,65536,128,128,0,0
coo_omp -t 512x128,0.025422,0.034307,0.059729,2.639785,1024,1,1,1,2,67108864,512,512,65536,128,128,0,0
coo_omp -t 512x128,0.031062,0.025091,0.056153,2.160472,512,1,1,1,4,67108864,512,512,65536,128,128,0,0
coo_omp -t 512x128,0.029800,0.024949,0.054749,2.251980,512,1,1,1,8,67108864,512,512,65536,128,128,0,0
coo_omp -t 512x128,0.026275,0.035339,0.061614,2.554104,512,1,1,1,16,67108864,512,512,65536,128,128,0,0
coo_omp -t 512x128,0.015566,0.024812,0.040378,4.311216,1536,1,1,1,32,67108864,512,512,65536,128,128,0,0
coo_omp_gpu,0.080574,0.024941,0.105515,0.832884,262144,1,1,1,-1,67108864,512,512,65536,128,128,0,0
csr_serial,0.011392,0.041923,0.053315,5.890939,512,1,1,1,-1,67108864,512,512,65536,128,128,0,0
csr_omp -t 512x128,0.023903,0.031153,0.055056,2.807562,512,1,1,1,1,67108864,512,512,65536,128,128,0,0
csr_omp -t 512x128,0.015261,0.029892,0.045153,4.397428,512,1,1,1,2,67108864,512,512,65536,128,128,0,0
csr_omp -t 512x128,0.010942,0.028861,0.039803,6.133154,512,1,1,1,4,67108864,512,512,65536,128,128,0,0
csr_omp -t 512x128,0.008174,0.030906,0.039080,8.210097,512,1,1,1,8,67108864,512,512,65536,128,128,0,0
csr_omp -t 512x128,0.006105,0.031894,0.037999,10.992540,512,1,1,1,16,67108864,512,512,65536,128,128,0,0
csr_omp -t 512x128,0.021351,0.028841,0.050192,3.143146,512,1,1,1,32,67108864,512,512,65536,128,128,0,0
csr_omp_gpu,0.108094,0.025608,0.133702,0.620838,512,1,1,1,-1,67108864,512,512,65536,128,128,0,0
ell_serial,0.011528,0.047876,0.059404,5.821372,512,1,1,1,-1,67108864,512,512,65536,128,128,0,0
ell_omp -t 1,0.019623,0.035017,0.054640,3.419943,512,1,1,1,1,67108864,512,512,65536,128,128,0,0
ell_omp -t 2,0.014956,0.033954,0.048910,4.487087,512,1,1,1,2,67108864,512,512,65536,128,128,0,0
ell_omp -t 4,0.010676,0.035545,0.046221,6.286010,512,1,1,1,4,67108864,512,512,65536,128,128,0,0
ell_omp -t 8,0.007820,0.035640,0.043460,8.581554,512,1,1,1,8,67108864,512,512,65536,128,128,0,0
ell_omp -t 16,0.006119,0.035629,0.041748,10.967270,512,1,1,1,16,67108864,512,512,65536,128,128,0,0
ell_omp -t 32,0.023635,0.036054,0.059689,2.839367,512,1,1,1,32,67108864,512,512,65536,128,128,0,0
ell_omp_gpu,0.131251,0.041098,0.172349,0.511302,512,1,1,1,-1,67108864,512,512,65536,128,128,0,0
bcsr_serial 1 x 1,0.004364,0.064512,0.068876,13.624273,262144,1,1,1,-1,59456512,512,512,65536,128,128,0,0
bcsr_serial 2 x 2,0.017049,0.100705,0.117754,9.962729,262144,1,2,2,-1,169852928,512,512,65536,128,128,0,0
bcsr_serial 4 x 4,0.017750,0.069080,0.086830,14.860960,262144,1,4,4,-1,263782400,512,512,65536,128,128,0,0
bcsr_serial 8 x 8,0.026559,0.089093,0.115652,10.107094,262144,1,8,8,-1,268435456,512,512,65536,128,128,0,0
bcsr_serial 16 x 16,0.018349,0.061869,0.080218,14.629486,262144,1,16,16,-1,268435456,512,512,65536,128,128,0,0
bcsr_serial 32 x 32,0.017994,0.054670,0.072664,14.918114,262144,1,32,32,-1,268435456,512,512,65536,128,128,0,0
bcsr_omp 1 x 1 -t 1,0.010311,0.089770,0.100081,5.766248,262144,1,1,1,1,59456512,512,512,65536,128,128,0,0
bcsr_omp 1 x 1 -t 2,0.011339,0.064242,0.075581,5.243565,262144,1,1,1,2,59456512,512,512,65536,128,128,0,0
bcsr_omp 1 x 1 -t 4,0.007883,0.062065,0.069948,7.542531,262144,1,1,1,4,59456512,512,512,65536,128,128,0,0
bcsr_omp 1 x 1 -t 8,0.005983,0.063001,0.068984,9.937385,262144,1,1,1,8,59456512,512,512,65536,128,128,0,0
bcsr_omp 1 x 1 -t 16,0.005265,0.062159,0.067424,11.292790,262144,1,1,1,16,59456512,512,512,65536,128,128,0,0
bcsr_omp 1 x 1 -t 32,0.013778,0.064765,0.078543,4.315331,262144,1,1,1,32,59456512,512,512,65536,128,128,0,0
bcsr_omp 2 x 2 -t 1,0.027309,0.064711,0.092020,6.219628,262144,1,2,2,1,169852928,512,512,65536,128,128,0,0
bcsr_omp 2 x 2 -t 2,0.018028,0.071372,0.089400,9.421607,262144,1,2,2,2,169852928,512,512,65536,128,128,0,0
bcsr_omp 2 x 2 -t 4,0.013690,0.069725,0.083415,12.407085,262144,1,2,2,4,169852928,512,512,65536,128,128,0,0
bcsr_omp 2 x 2 -t 8,0.009506,0.069936,0.079442,17.867995,262144,1,2,2,8,169852928,512,512,65536,128,128,0,0
bcsr_omp 2 x 2 -t 16,0.007308,0.070027,0.077335,23.242034,262144,1,2,2,16,169852928,512,512,65536,128,128,0,0
bcsr_omp 2 x 2 -t 32,0.014381,0.072818,0.087199,11.810786,262144,1,2,2,32,169852928,512,512,65536,128,128,0,0
bcsr_omp 4 x 4 -t 1,0.038523,0.063750,0.102273,6.847408,262144,1,4,4,1,263782400,512,512,65536,128,128,0,0
bcsr_omp 4 x 4 -t 2,0.024210,0.069344,0.093554,10.895608,262144,1,4,4,2,263782400,512,512,65536,128,128,0,0
bcsr_omp 4 x 4 -t 4,0.017498,0.066956,0.084454,15.074989,262144,1,4,4,4,263782400,512,512,65536,128,128,0,0
bcsr_omp 4 x 4 -t 8,0.012278,0.066935,0.079213,21.484011,262144,1,4,4,8,263782400,512,512,65536,128,128,0,0
bcsr_omp 4 x 4 -t 16,0.008774,0.070620,0.079394,30.063954,262144,1,4,4,16,263782400,512,512,65536,128,128,0,0
bcsr_omp 4 x 4 -t 32,0.014817,0.071733,0.086550,17.802687,262144,1,4,4,32,263782400,512,512,65536,128,128,0,0
bcsr_omp 8 x 8 -t 1,0.038271,0.059219,0.097490,7.014079,262144,1,8,8,1,268435456,512,512,65536,128,128,0,0
bcsr_omp 8 x 8 -t 2,0.023257,0.065214,0.088471,11.542246,262144,1,8,8,2,268435456,512,512,65536,128,128,0,0
bcsr_omp 8 x 8 -t 4,0.016998,0.061595,0.078593,15.792130,262144,1,8,8,4,268435456,512,512,65536,128,128,0,0
bcsr_omp 8 x 8 -t 8,0.012399,0.064674,0.077073,21.649840,262144,1,8,8,8,268435456,512,512,65536,128,128,0,0
bcsr_omp 8 x 8 -t 16,0.008660,0.062196,0.070856,30.997740,262144,1,8,8,16,268435456,512,512,65536,128,128,0,0
bcsr_omp 8 x 8 -t 32,0.015516,0.065670,0.081186,17.300510,262144,1,8,8,32,268435456,512,512,65536,128,128,0,0
bcsr_omp 16 x 16 -t 1,0.035501,0.057562,0.093063,7.561348,262144,1,16,16,1,268435456,512,512,65536,128,128,0,0
bcsr_omp 16 x 16 -t 2,0.024800,0.060881,0.085681,10.823983,262144,1,16,16,2,268435456,512,512,65536,128,128,0,0
bcsr_omp 16 x 16 -t 4,0.016196,0.064093,0.080289,16.574169,262144,1,16,16,4,268435456,512,512,65536,128,128,0,0
bcsr_omp 16 x 16 -t 8,0.012398,0.063922,0.076320,21.651921,262144,1,16,16,8,268435456,512,512,65536,128,128,0,0
bcsr_omp 16 x 16 -t 16,0.008722,0.063758,0.072480,30.776588,262144,1,16,16,16,268435456,512,512,65536,128,128,0,0
bcsr_omp 16 x 16 -t 32,0.009067,0.061650,0.070717,29.605572,262144,1,16,16,32,268435456,512,512,65536,128,128,0,0
bcsr_omp 32 x 32 -t 1,0.035680,0.057137,0.092817,7.523404,262144,1,32,32,1,268435456,512,512,65536,128,128,0,0
bcsr_omp 32 x 32 -t 2,0.024240,0.059752,0.083992,11.074062,262144,1,32,32,2,268435456,512,512,65536,128,128,0,0
bcsr_omp 32 x 32 -t 4,0.016799,0.063843,0.080642,15.979278,262144,1,32,32,4,268435456,512,512,65536,128,128,0,0
bcsr_omp 32 x 32 -t 8,0.012082,0.088100,0.100182,22.218054,262144,1,32,32,8,268435456,512,512,65536,128,128,0,0
bcsr_omp 32 x 32 -t 16,0.008326,0.063637,0.071963,32.240419,262144,1,32,32,16,268435456,512,512,65536,128,128,0,0
bcsr_omp 32 x 32 -t 32,0.019040,0.064186,0.083226,14.098598,262144,1,32,32,32,268435456,512,512,65536,128,128,0,0
bcsr_omp_gpu 1 x 1,0.102197,0.061353,0.163550,0.581782,262144,1,1,1,-1,59456512,512,512,65536,128,128,0,0
bcsr_omp_gpu 2 x 2,0.226368,0.099087,0.325455,0.750339,262144,1,2,2,-1,169852928,512,512,65536,128,128,0,0
bcsr_omp_gpu 4 x 4,0.478543,0.065518,0.544061,0.551220,262144,1,4,4,-1,263782400,512,512,65536,128,128,0,0
bcsr_omp_gpu 8 x 8,0.557365,0.059828,0.617193,0.481615,262144,1,8,8,-1,268435456,512,512,65536,128,128,0,0
bcsr_omp_gpu 16 x 16,0.824158,0.058648,0.882806,0.325709,262144,1,16,16,-1,268435456,512,512,65536,128,128,0,0
bcsr_omp_gpu 32 x 32,1.319359,0.056805,1.376164,0.203459,262144,1,32,32,-1,268435456,512,512,65536,128,128,0,0
