Name,Avg Run Time (s),Format Time (s),Total Time (s),GFLOPS,Verification,Iters,Block Row,Block Col,K-Bound,Threads,FOP Count,Rows,Cols,NNZ,Max Cols,Avg Cols,Variance,Std Deviation
bcsr_omp_O2,0.200472,1268.345992,1268.546464,4498.090998,2387987,10,1,1,16,8,330148095408,121192,121192,1362087,24,11,45,6
bcsr_omp_collapse_O2,bcsr_omp_O2,0.146793,1267.887548,1268.034341,6232.238209,2387987,10,1,1,16,16,330148095408,121192,121192,1362087,24,11,45,6
bcsr_omp_collapse_O2,bcsr_omp_O2,0.114430,1261.546948,1261.661378,8675.728909,2387987,10,1,1,16,32,330148095408,121192,121192,1362087,24,11,45,6
bcsr_omp_collapse_O2,bcsr_omp_O2,0.289073,1212.164274,1212.453347,4709.358315,2387992,10,2,2,16,8,517739010752,121192,121192,1362087,24,11,45,6
bcsr_omp_collapse_O2,bcsr_omp_O2,0.191004,1210.013646,1210.204650,9203.685103,2387992,10,2,2,16,16,517739010752,121192,121192,1362087,24,11,45,6
bcsr_omp_collapse_O2,bcsr_omp_O2,0.109990,1200.868997,1200.978987,12966.505730,2387992,10,2,2,16,32,517739010752,121192,121192,1362087,24,11,45,6
bcsr_omp_collapse_O2,bcsr_omp_O2,0.415731,1256.559185,1256.974916,10163.368171,2387984,10,4,4,16,8,1402751831808,121192,121192,1362087,24,11,45,6
bcsr_omp_collapse_O2,bcsr_omp_O2,0.225161,1256.685239,1256.910400,16314.406864,2387984,10,4,4,16,16,1402751831808,121192,121192,1362087,24,11,45,6
bcsr_omp_collapse_O2,bcsr_omp_O2,0.219052,1278.812569,1279.031621,16006.046584,2387984,10,4,4,16,32,1402751831808,121192,121192,1362087,24,11,45,6
bcsr_omp_collapse_O2,bcsr_omp_O2,0.609994,1232.894927,1233.504921,27294.204526,2387983,10,16,16,16,8,13255061839872,121192,121192,1362087,24,11,45,6
bcsr_omp_collapse_O2,bcsr_omp_O2,0.703732,1250.027164,1250.730896,33820.093297,2387983,10,16,16,16,16,13255061839872,121192,121192,1362087,24,11,45,6
bcsr_omp_collapse_O2,bcsr_omp_O2,0.405960,1239.821566,1240.227526,53072.812568,2387983,10,16,16,16,32,13255061839872,121192,121192,1362087,24,11,45,6
bcsr_omp_collapse_O2,
