,Name,-O,FLOPS,MFLOPS,GFLOPS,FOP Count,Avg Run Time (s),Format Time (s),Total Time (s),Verification,Iters,Block Row,Block Col,K-Bound,Threads,Rows,Cols,NNZ,NNZ*2,Max Cols,Avg Cols,Col Ratio,Variance,Std Deviation
0,BCSR OMP,O2,69693390.68277,69.693391,0.069693,2724174,0.039658,17.693571,17.733229,1588864,10,2,2,16,8,121192,121192,1362087,2724174,24,11,2.0,45,6
1,BCSR OMP,O2,42140164.142938,42.140164,0.04214,2724174,0.065361,17.70644,17.771801,1589024,10,4,4,16,8,121192,121192,1362087,2724174,24,11,2.0,45,6
2,BCSR OMP,O2,13823799.147203,13.823799,0.013824,2724174,0.198133,18.796744,18.994877,1588624,10,16,16,16,8,121192,121192,1362087,2724174,24,11,2.0,45,6
3,BCSR OMP,O2,44628688.370257,44.628688,0.044629,2724174,0.061947,17.735187,17.797134,6355456,10,2,2,64,8,121192,121192,1362087,2724174,24,11,2.0,45,6
4,BCSR OMP,O2,27398368.636659,27.398369,0.027398,2724174,0.099992,17.813606,17.913598,6356096,10,4,4,64,8,121192,121192,1362087,2724174,24,11,2.0,45,6
5,BCSR OMP,O2,6608121.566544,6.608122,0.006608,2724174,0.412817,18.81336,19.226177,6354496,10,16,16,64,8,121192,121192,1362087,2724174,24,11,2.0,45,6
6,BCSR OMP,O2,32051719.742388,32.05172,0.032052,2724174,0.086064,17.704651,17.790715,12710912,10,2,2,128,8,121192,121192,1362087,2724174,24,11,2.0,45,6
7,BCSR OMP,O2,19276616.925529,19.276617,0.019277,2724174,0.142109,17.84491,17.98702,12712192,10,4,4,128,8,121192,121192,1362087,2724174,24,11,2.0,45,6
8,BCSR OMP,O2,4097846.401606,4.097846,0.004098,2724174,0.665862,18.818577,19.484439,12708992,10,16,16,128,8,121192,121192,1362087,2724174,24,11,2.0,45,6
9,BCSR OMP,O2,87554789.114246,87.554789,0.087555,2724174,0.031775,17.71801,17.749785,1588864,10,2,2,16,16,121192,121192,1362087,2724174,24,11,2.0,45,6
10,BCSR OMP,O2,57659334.81394,57.659335,0.057659,2724174,0.047803,17.798587,17.84639,1589024,10,4,4,16,16,121192,121192,1362087,2724174,24,11,2.0,45,6
11,BCSR OMP,O2,18949989.888509,18.94999,0.01895,2724174,0.14482,18.771554,18.916374,1588624,10,16,16,16,16,121192,121192,1362087,2724174,24,11,2.0,45,6
12,BCSR OMP,O2,56423406.129155,56.423406,0.056423,2724174,0.049044,17.732198,17.781242,6355456,10,2,2,64,16,121192,121192,1362087,2724174,24,11,2.0,45,6
13,BCSR OMP,O2,36324282.76812,36.324283,0.036324,2724174,0.075463,17.79126,17.866723,6356096,10,4,4,64,16,121192,121192,1362087,2724174,24,11,2.0,45,6
14,BCSR OMP,O2,9789530.866092,9.789531,0.00979,2724174,0.278664,18.759128,19.037792,6354496,10,16,16,64,16,121192,121192,1362087,2724174,24,11,2.0,45,6
