Name,Avg Run Time (s),Format Time (s),Total Time (s),GFLOPS,Verification,Iters,Block Row,Block Col,Threads,FOP Count,Rows,Cols,NNZ,Max Cols,Avg Cols,Variance,Std Deviation
coo_serial,0.000800,0.008127,0.008927,5.244049,0,10,1,1,-1,4194304,512,512,4096,8,8,0,0
coo_omp -t 512x8,0.003603,0.010439,0.014042,12.341072,0,10,1,1,1,4194304,512,512,4096,8,8,0,0
coo_omp -t 512x8,0.001962,0.003585,0.005547,16.321811,0,10,1,1,2,4194304,512,512,4096,8,8,0,0
coo_omp -t 512x8,0.003034,0.003380,0.006414,25.208929,0,10,1,1,4,4194304,512,512,4096,8,8,0,0
coo_omp -t 512x8,0.003981,0.004769,0.008750,14.839851,0,10,1,1,8,4194304,512,512,4096,8,8,0,0
coo_omp -t 512x8,0.003043,0.004739,0.007782,16.659052,0,10,1,1,16,4194304,512,512,4096,8,8,0,0
coo_omp -t 512x8,0.003177,0.004732,0.007909,15.789270,0,10,1,1,32,4194304,512,512,4096,8,8,0,0
coo_omp_gpu,0.012651,0.005552,0.018203,1.406821,262144,10,1,1,-1,4194304,512,512,4096,8,8,0,0
csr_serial,0.000911,0.009906,0.010817,4.638669,0,10,1,1,-1,4194304,512,512,4096,8,8,0,0
csr_omp -t 512x8,0.001952,0.005980,0.007932,3.054557,0,10,1,1,1,4194304,512,512,4096,8,8,0,0
csr_omp -t 512x8,0.001224,0.009179,0.010403,4.694070,0,10,1,1,2,4194304,512,512,4096,8,8,0,0
csr_omp -t 512x8,0.000875,0.005717,0.006592,8.069277,0,10,1,1,4,4194304,512,512,4096,8,8,0,0
csr_omp -t 512x8,0.000660,0.005884,0.006544,15.486328,0,10,1,1,8,4194304,512,512,4096,8,8,0,0
csr_omp -t 512x8,0.000613,0.006562,0.007175,25.837647,0,10,1,1,16,4194304,512,512,4096,8,8,0,0
csr_omp -t 512x8,0.003130,0.004747,0.007877,16.160138,0,10,1,1,32,4194304,512,512,4096,8,8,0,0
csr_omp_gpu,0.014371,0.005638,0.020009,0.875791,0,10,1,1,-1,4194304,512,512,4096,8,8,0,0
ell_serial,0.000958,0.009920,0.010879,4.479771,0,10,1,1,-1,4194304,512,512,4096,8,8,0,0
ell_omp -t 1,0.001970,0.006021,0.007991,2.542503,0,10,1,1,1,4194304,512,512,4096,8,8,0,0
ell_omp -t 2,0.001332,0.010623,0.011955,4.064527,0,10,1,1,2,4194304,512,512,4096,8,8,0,0
ell_omp -t 4,0.000886,0.006229,0.007115,7.861268,0,10,1,1,4,4194304,512,512,4096,8,8,0,0
ell_omp -t 8,0.000663,0.007662,0.008325,15.374841,0,10,1,1,8,4194304,512,512,4096,8,8,0,0
ell_omp -t 16,0.000564,0.006144,0.006708,28.030772,0,10,1,1,16,4194304,512,512,4096,8,8,0,0
ell_omp -t 32,0.001519,0.011651,0.013170,18.276407,0,10,1,1,32,4194304,512,512,4096,8,8,0,0
ell_omp_gpu,0.014221,0.006497,0.020718,0.894600,0,10,1,1,-1,4194304,512,512,4096,8,8,0,0
bcsr_serial 1 x 1,0.000553,0.029376,0.029929,7.544705,13312,10,1,1,-1,4168704,512,512,4096,8,8,0,0
bcsr_serial 2 x 2,0.001226,0.022649,0.023875,13.293225,13312,10,2,2,-1,16289792,512,512,4096,8,8,0,0
bcsr_serial 4 x 4,0.005967,0.031721,0.037688,9.978543,13312,10,4,4,-1,59539456,512,512,4096,8,8,0,0
bcsr_serial 8 x 8,0.011473,0.027148,0.038621,14.899774,13312,10,8,8,-1,170917888,512,512,4096,8,8,0,0
bcsr_serial 16 x 16,0.025786,0.034714,0.060500,10.196620,13312,10,16,16,-1,262930432,512,512,4096,8,8,0,0
bcsr_serial 32 x 32,0.017835,0.024507,0.042342,15.053102,13312,10,32,32,-1,268435456,512,512,4096,8,8,0,0
bcsr_omp 1 x 1 -t 1,0.001423,0.027387,0.028810,3.910497,13312,10,1,1,1,4168704,512,512,4096,8,8,0,0
