Name,Avg Run Time (s),Format Time (s),Total Time (s),GFLOPS,Verification,Iters,Block Row,Block Col,K-Bound,Threads,FOP Count,Rows,Cols,NNZ,Max Cols,Avg Cols,Variance,Std Deviation
bcsr_omp_O3,0.023115,335.171712,335.194827,11605.599753,0,10,1,1,16,8,254165203134,62451,62451,2034917,40,32,54,7
bcsr_omp_collapse_O3,bcsr_omp_O3,0.013579,335.277477,335.291056,20346.656092,0,10,1,1,16,16,254165203134,62451,62451,2034917,40,32,54,7
bcsr_omp_collapse_O3,bcsr_omp_O3,0.010615,335.566057,335.576672,28574.562110,0,10,1,1,16,32,254165203134,62451,62451,2034917,40,32,54,7
bcsr_omp_collapse_O3,bcsr_omp_O3,0.034075,329.529429,329.563504,14570.260204,0,10,2,2,16,8,342384859656,62451,62451,2034917,40,32,54,7
bcsr_omp_collapse_O3,bcsr_omp_O3,0.011322,337.102859,337.114181,30519.366609,0,10,2,2,16,16,342384859656,62451,62451,2034917,40,32,54,7
bcsr_omp_collapse_O3,bcsr_omp_O3,0.010101,330.841477,330.851578,45116.490688,0,10,2,2,16,32,342384859656,62451,62451,2034917,40,32,54,7
bcsr_omp_collapse_O3,bcsr_omp_O3,0.019967,338.679940,338.699907,23993.358901,0,10,4,4,16,8,478122857568,62451,62451,2034917,40,32,54,7
bcsr_omp_collapse_O3,bcsr_omp_O3,0.012901,341.506403,341.519303,37340.503604,0,10,4,4,16,16,478122857568,62451,62451,2034917,40,32,54,7
bcsr_omp_collapse_O3,bcsr_omp_O3,0.008654,339.733743,339.742397,58683.289388,0,10,4,4,16,32,478122857568,62451,62451,2034917,40,32,54,7
bcsr_omp_collapse_O3,bcsr_omp_O3,0.046192,331.832979,331.879171,27081.822412,0,10,16,16,16,8,1059808458240,62451,62451,2034917,40,32,54,7
bcsr_omp_collapse_O3,bcsr_omp_O3,0.028188,330.440118,330.468306,43878.199817,0,10,16,16,16,16,1059808458240,62451,62451,2034917,40,32,54,7
bcsr_omp_collapse_O3,bcsr_omp_O3,0.022278,332.336619,332.358896,57456.215878,0,10,16,16,16,32,1059808458240,62451,62451,2034917,40,32,54,7
bcsr_omp_collapse_O3,
