,Name,-O,FLOPS,MFLOPS,GFLOPS,FOP Count,Avg Run Time (s),Format Time (s),Total Time (s),Verification,Iters,Block Row,Block Col,K-Bound,Threads,Rows,Cols,NNZ,NNZ*2,Max Cols,Avg Cols,Col Ratio,Variance,Std Deviation
0,BCSR Serial,O2,213414693.999046,213.414694,0.213415,10276008,0.048153,15.966503,16.014656,224,10,2,2,16,-1,108384,108384,5138004,10276008,204,47,4.0,313,17
1,BCSR Serial,O2,167925398.167353,167.925398,0.167925,10276008,0.061196,16.433256,16.494452,224,10,4,4,16,-1,108384,108384,5138004,10276008,204,47,4.0,313,17
2,BCSR Serial,O2,79140312.284581,79.140312,0.07914,10276008,0.129847,16.464975,16.594822,224,10,16,16,16,-1,108384,108384,5138004,10276008,204,47,4.0,313,17
3,BCSR Serial,O2,100281014.221758,100.281014,0.100281,10276008,0.102497,16.325177,16.427674,896,10,2,2,64,-1,108384,108384,5138004,10276008,204,47,4.0,313,17
4,BCSR Serial,O2,75490469.140855,75.490469,0.07549,10276008,0.136157,16.210961,16.347118,896,10,4,4,64,-1,108384,108384,5138004,10276008,204,47,4.0,313,17
5,BCSR Serial,O2,33544486.882217,33.544487,0.033544,10276008,0.306342,16.59611,16.902452,896,10,16,16,64,-1,108384,108384,5138004,10276008,204,47,4.0,313,17
6,BCSR Serial,O2,55141265.722578,55.141266,0.055141,10276008,0.186362,16.07202,16.258382,1792,10,2,2,128,-1,108384,108384,5138004,10276008,204,47,4.0,313,17
7,BCSR Serial,O2,43210107.967878,43.210108,0.04321,10276008,0.237818,16.400944,16.638762,1792,10,4,4,128,-1,108384,108384,5138004,10276008,204,47,4.0,313,17
8,BCSR Serial,O2,18386749.212753,18.386749,0.018387,10276008,0.558882,16.617585,17.176467,1792,10,16,16,128,-1,108384,108384,5138004,10276008,204,47,4.0,313,17
9,BCSR Serial,O2,3582018673.527637,3582.018674,3.582019,164416128,0.045907,16.352445,16.398352,224,10,2,2,16,-1,108384,108384,5138004,10276008,204,47,4.0,313,17
10,BCSR Serial,O2,1436872026.668882,1436.872027,1.436872,164416128,0.114429,16.474392,16.588821,224,10,16,16,16,-1,108384,108384,5138004,10276008,204,47,4.0,313,17
11,BCSR Serial,O2,5930779317.10773,5930.779317,5.930779,657664512,0.110907,16.178744,16.289651,896,10,2,2,64,-1,108384,108384,5138004,10276008,204,47,4.0,313,17
12,BCSR Serial,O2,2318310351.834205,2318.310352,2.31831,657664512,0.283688,15.921023,16.204711,896,10,16,16,64,-1,108384,108384,5138004,10276008,204,47,4.0,313,17
13,BCSR Serial,O2,7579470763.028249,7579.470763,7.579471,1315329024,0.173547,16.068593,16.24214,1792,10,2,2,128,-1,108384,108384,5138004,10276008,204,47,4.0,313,17
14,BCSR Serial,O2,2684605789.632874,2684.60579,2.684606,1315329024,0.489954,15.975877,16.465831,1792,10,16,16,128,-1,108384,108384,5138004,10276008,204,47,4.0,313,17
