Name,Avg Run Time (s),Format Time (s),Total Time (s),GFLOPS,Verification,Iters,Block Row,Block Col,Threads,FOP Count,Rows,Cols,NNZ,Max Cols,Avg Cols,Variance,Std Deviation
coo_serial,0.005486,0.023042,0.028528,6.126432,2048,10,1,1,-1,33554432,1024,1024,16384,16,16,0,0
coo_omp -t 1024x16,0.003798,0.024946,0.028744,44.663863,2048,10,1,1,1,33554432,1024,1024,16384,16,16,0,0
coo_omp -t 1024x16,0.002081,0.020723,0.022804,56.483564,2048,10,1,1,2,33554432,1024,1024,16384,16,16,0,0
coo_omp -t 1024x16,0.002304,0.016554,0.018858,50.270626,2430,10,1,1,4,33554432,1024,1024,16384,16,16,0,0
coo_omp -t 1024x16,0.004280,0.016320,0.020600,45.086009,2048,10,1,1,8,33554432,1024,1024,16384,16,16,0,0
coo_omp -t 1024x16,0.003498,0.020717,0.024215,43.543032,2048,10,1,1,16,33554432,1024,1024,16384,16,16,0,0
coo_omp -t 1024x16,0.003231,0.016320,0.019551,44.086274,2048,10,1,1,32,33554432,1024,1024,16384,16,16,0,0
coo_omp_gpu,0.019908,0.024404,0.044312,3.224770,1048576,10,1,1,-1,33554432,1024,1024,16384,16,16,0,0
csr_serial,0.005401,0.023906,0.029307,6.216218,2048,10,1,1,-1,33554432,1024,1024,16384,16,16,0,0
csr_omp -t 1024x16,0.008601,0.021788,0.030389,4.229096,2048,10,1,1,1,33554432,1024,1024,16384,16,16,0,0
csr_omp -t 1024x16,0.004702,0.020134,0.024836,8.025988,2048,10,1,1,2,33554432,1024,1024,16384,16,16,0,0
csr_omp -t 1024x16,0.002735,0.021371,0.024105,15.031507,2048,10,1,1,4,33554432,1024,1024,16384,16,16,0,0
csr_omp -t 1024x16,0.001832,0.022137,0.023969,24.922680,2048,10,1,1,8,33554432,1024,1024,16384,16,16,0,0
csr_omp -t 1024x16,0.001244,0.022398,0.023642,42.184329,2048,10,1,1,16,33554432,1024,1024,16384,16,16,0,0
csr_omp -t 1024x16,0.001993,0.021069,0.023062,42.642778,2048,10,1,1,32,33554432,1024,1024,16384,16,16,0,0
csr_omp_gpu,0.023562,0.017552,0.041114,1.996114,2048,10,1,1,-1,33554432,1024,1024,16384,16,16,0,0
ell_serial,0.005634,0.025199,0.030834,5.958231,2048,10,1,1,-1,33554432,1024,1024,16384,16,16,0,0
ell_omp -t 1,0.008153,0.022730,0.030883,4.230844,2048,10,1,1,1,33554432,1024,1024,16384,16,16,0,0
ell_omp -t 2,0.004699,0.022033,0.026732,7.928907,2048,10,1,1,2,33554432,1024,1024,16384,16,16,0,0
ell_omp -t 4,0.002867,0.022840,0.025707,14.549721,2048,10,1,1,4,33554432,1024,1024,16384,16,16,0,0
ell_omp -t 8,0.001808,0.019988,0.021796,24.633495,2048,10,1,1,8,33554432,1024,1024,16384,16,16,0,0
ell_omp -t 16,0.001279,0.021715,0.022995,41.676777,2048,10,1,1,16,33554432,1024,1024,16384,16,16,0,0
ell_omp -t 32,0.002165,0.027767,0.029932,40.030007,2048,10,1,1,32,33554432,1024,1024,16384,16,16,0,0
ell_omp_gpu,0.022696,0.019064,0.041760,2.096130,2048,10,1,1,-1,33554432,1024,1024,16384,16,16,0,0
bcsr_serial 1 x 1,0.003594,0.116370,0.119964,9.290145,98304,10,1,1,-1,33343488,1024,1024,16384,16,16,0,0
bcsr_serial 2 x 2,0.008725,0.080240,0.088965,14.941982,98304,10,2,2,-1,130342912,1024,1024,16384,16,16,0,0
bcsr_serial 4 x 4,0.031131,0.123837,0.154968,15.347547,98304,10,4,4,-1,477593600,1024,1024,16384,16,16,0,0
bcsr_serial 8 x 8,0.087755,0.100517,0.188272,15.551567,98304,10,8,8,-1,1364721664,1024,1024,16384,16,16,0,0
bcsr_serial 16 x 16,0.135280,0.102467,0.237748,15.575919,98304,10,16,16,-1,2107113472,1024,1024,16384,16,16,0,0
bcsr_serial 32 x 32,0.137773,0.125702,0.263475,15.587194,98304,10,32,32,-1,2147483648,1024,1024,16384,16,16,0,0
bcsr_omp 1 x 1 -t 1,0.004775,0.112496,0.117271,7.927392,98304,10,1,1,1,33343488,1024,1024,16384,16,16,0,0
bcsr_omp 1 x 1 -t 2,0.002904,0.079799,0.082703,14.321666,98304,10,1,1,2,33343488,1024,1024,16384,16,16,0,0
