Name,Avg Run Time (s),Format Time (s),Total Time (s),GFLOPS,Verification,Iters,Block Row,Block Col,Threads,FOP Count,Rows,Cols,NNZ,Max Cols,Avg Cols,Variance,Std Deviation
csr_omp -t 1024x512,0.174544,0.195497,0.370041,6.151694,0,1,1,1,1,1073741824,1024,1024,524288,512,512,0,0
csr_omp -t 1024x512,0.094575,0.196541,0.291116,11.353317,0,1,1,1,2,1073741824,1024,1024,524288,512,512,0,0
csr_omp -t 1024x512,0.060190,0.196061,0.256251,17.839217,0,1,1,1,4,1073741824,1024,1024,524288,512,512,0,0
csr_omp -t 1024x512,0.036024,0.194392,0.230416,29.806411,0,1,1,1,8,1073741824,1024,1024,524288,512,512,0,0
csr_omp -t 1024x512,0.024109,0.198720,0.222829,44.537180,0,1,1,1,16,1073741824,1024,1024,524288,512,512,0,0
csr_omp -t 1024x512,0.032658,0.195726,0.228384,32.878270,0,1,1,1,32,1073741824,1024,1024,524288,512,512,0,0
csr_omp_gpu,0.335054,0.190370,0.525424,3.204681,0,1,1,1,-1,1073741824,1024,1024,524288,512,512,0,0
bcsr_omp 1 x 1 -t 1,0.099523,0.575778,0.675301,8.485706,1048576,1,1,1,1,844523520,1024,1024,524288,512,512,0,0
bcsr_omp 1 x 1 -t 2,0.054726,0.579528,0.634254,15.431817,1048576,1,1,1,2,844523520,1024,1024,524288,512,512,0,0
bcsr_omp 1 x 1 -t 4,0.030756,0.579865,0.610621,27.458825,1048576,1,1,1,4,844523520,1024,1024,524288,512,512,0,0
bcsr_omp 1 x 1 -t 8,0.021620,0.572852,0.594472,39.062510,1048576,1,1,1,8,844523520,1024,1024,524288,512,512,0,0
bcsr_omp 1 x 1 -t 16,0.016619,0.627430,0.644049,50.816848,1048576,1,1,1,16,844523520,1024,1024,524288,512,512,0,0
bcsr_omp 1 x 1 -t 32,0.018072,0.579079,0.597151,46.730717,1048576,1,1,1,32,844523520,1024,1024,524288,512,512,0,0
bcsr_omp 2 x 2 -t 1,0.141333,0.632304,0.773637,13.142929,1048576,1,2,2,1,1857527808,1024,1024,524288,512,512,0,0
bcsr_omp 2 x 2 -t 2,0.104314,0.630596,0.734910,17.807106,1048576,1,2,2,2,1857527808,1024,1024,524288,512,512,0,0
bcsr_omp 2 x 2 -t 4,0.057183,0.629758,0.686941,32.483901,1048576,1,2,2,4,1857527808,1024,1024,524288,512,512,0,0
bcsr_omp 2 x 2 -t 8,0.033624,0.627679,0.661303,55.244214,1048576,1,2,2,8,1857527808,1024,1024,524288,512,512,0,0
bcsr_omp 2 x 2 -t 16,0.023737,0.630585,0.654322,78.254684,1048576,1,2,2,16,1857527808,1024,1024,524288,512,512,0,0
bcsr_omp 2 x 2 -t 32,0.024426,0.629064,0.653490,76.047207,1048576,1,2,2,32,1857527808,1024,1024,524288,512,512,0,0
bcsr_omp 4 x 4 -t 1,0.163499,0.575016,0.738515,13.129517,1048576,1,4,4,1,2146664448,1024,1024,524288,512,512,0,0
bcsr_omp 4 x 4 -t 2,0.116668,0.573244,0.689912,18.399773,1048576,1,4,4,2,2146664448,1024,1024,524288,512,512,0,0
bcsr_omp 4 x 4 -t 4,0.066033,0.577329,0.643362,32.509020,1048576,1,4,4,4,2146664448,1024,1024,524288,512,512,0,0
bcsr_omp 4 x 4 -t 8,0.039448,0.609803,0.649251,54.417542,1048576,1,4,4,8,2146664448,1024,1024,524288,512,512,0,0
bcsr_omp 4 x 4 -t 16,0.025428,0.571965,0.597393,84.421097,1048576,1,4,4,16,2146664448,1024,1024,524288,512,512,0,0
bcsr_omp 4 x 4 -t 32,0.028693,0.574092,0.602785,74.815021,1048576,1,4,4,32,2146664448,1024,1024,524288,512,512,0,0
bcsr_omp 8 x 8 -t 1,0.163732,0.543096,0.706828,13.115842,1048576,1,8,8,1,2147483648,1024,1024,524288,512,512,0,0
bcsr_omp 8 x 8 -t 2,0.108652,0.541710,0.650362,19.764810,1048576,1,8,8,2,2147483648,1024,1024,524288,512,512,0,0
bcsr_omp 8 x 8 -t 4,0.066125,0.542032,0.608157,32.476164,1048576,1,8,8,4,2147483648,1024,1024,524288,512,512,0,0
bcsr_omp 8 x 8 -t 8,0.037968,0.581663,0.619631,56.560476,1048576,1,8,8,8,2147483648,1024,1024,524288,512,512,0,0
bcsr_omp 8 x 8 -t 16,0.023737,0.584812,0.608549,90.469152,1048576,1,8,8,16,2147483648,1024,1024,524288,512,512,0,0
bcsr_omp 8 x 8 -t 32,0.025950,0.542884,0.568834,82.754812,1048576,1,8,8,32,2147483648,1024,1024,524288,512,512,0,0
bcsr_omp 16 x 16 -t 1,0.164671,0.532735,0.697406,13.041060,1048576,1,16,16,1,2147483648,1024,1024,524288,512,512,0,0
bcsr_omp 16 x 16 -t 2,0.119597,0.526885,0.646482,17.956006,1048576,1,16,16,2,2147483648,1024,1024,524288,512,512,0,0
bcsr_omp 16 x 16 -t 4,0.064905,0.533297,0.598202,33.086482,1048576,1,16,16,4,2147483648,1024,1024,524288,512,512,0,0
bcsr_omp 16 x 16 -t 8,0.037309,0.567072,0.604381,57.559506,1048576,1,16,16,8,2147483648,1024,1024,524288,512,512,0,0
bcsr_omp 16 x 16 -t 16,0.024174,0.525573,0.549747,88.833651,1048576,1,16,16,16,2147483648,1024,1024,524288,512,512,0,0
bcsr_omp 16 x 16 -t 32,0.026567,0.527790,0.554357,80.832803,1048576,1,16,16,32,2147483648,1024,1024,524288,512,512,0,0
bcsr_omp 32 x 32 -t 1,0.162624,0.523182,0.685806,13.205217,1048576,1,32,32,1,2147483648,1024,1024,524288,512,512,0,0
bcsr_omp 32 x 32 -t 2,0.112124,0.518012,0.630136,19.152762,1048576,1,32,32,2,2147483648,1024,1024,524288,512,512,0,0
bcsr_omp 32 x 32 -t 4,0.064221,0.519629,0.583850,33.438888,1048576,1,32,32,4,2147483648,1024,1024,524288,512,512,0,0
bcsr_omp 32 x 32 -t 8,0.037899,0.552147,0.590046,56.663307,1048576,1,32,32,8,2147483648,1024,1024,524288,512,512,0,0
bcsr_omp 32 x 32 -t 16,0.023873,0.564328,0.588201,89.954153,1048576,1,32,32,16,2147483648,1024,1024,524288,512,512,0,0
bcsr_omp 32 x 32 -t 32,0.025604,0.517532,0.543136,83.872943,1048576,1,32,32,32,2147483648,1024,1024,524288,512,512,0,0
bcsr_omp_gpu 1 x 1,0.304735,0.646516,0.951251,2.771338,1048576,1,1,1,-1,844523520,1024,1024,524288,512,512,0,0
bcsr_omp_gpu 2 x 2,0.756751,0.728154,1.484905,2.454609,1048576,1,2,2,-1,1857527808,1024,1024,524288,512,512,0,0
bcsr_omp_gpu 4 x 4,1.805402,0.594098,2.399500,1.189023,1048576,1,4,4,-1,2146664448,1024,1024,524288,512,512,0,0
bcsr_omp_gpu 8 x 8,3.527812,0.616149,4.143961,0.608730,1048576,1,8,8,-1,2147483648,1024,1024,524288,512,512,0,0
bcsr_omp_gpu 16 x 16,3.910011,0.597049,4.507060,0.549227,1048576,1,16,16,-1,2147483648,1024,1024,524288,512,512,0,0
bcsr_omp_gpu 32 x 32,6.246534,0.589893,6.836427,0.343788,1048576,1,32,32,-1,2147483648,1024,1024,524288,512,512,0,0
