Name,Avg Run Time (s),Format Time (s),Total Time (s),GFLOPS,Verification,Iters,Block Row,Block Col,Threads,FOP Count,Rows,Cols,NNZ,Max Cols,Avg Cols,Variance,Std Deviation
csr_serial,0.001569,0.013766,0.015335,5.350786,0,10,1,1,-1,8388608,512,512,8192,16,16,0,0
csr_omp -t 512x16,0.002104,0.010624,0.012728,4.535687,0,10,1,1,1,8388608,512,512,8192,16,16,0,0
csr_omp -t 512x16,0.001614,0.011241,0.012855,6.808495,0,10,1,1,2,8388608,512,512,8192,16,16,0,0
csr_omp -t 512x16,0.001282,0.009786,0.011068,8.807782,0,10,1,1,4,8388608,512,512,8192,16,16,0,0
csr_omp -t 512x16,0.000862,0.008912,0.009775,16.659457,0,10,1,1,8,8388608,512,512,8192,16,16,0,0
csr_omp -t 512x16,0.000685,0.008337,0.009022,31.914507,0,10,1,1,16,8388608,512,512,8192,16,16,0,0
csr_omp -t 512x16,0.001928,0.012260,0.014188,23.004817,0,10,1,1,32,8388608,512,512,8192,16,16,0,0
csr_omp_gpu,0.013688,0.005622,0.019310,1.324375,0,10,1,1,-1,8388608,512,512,8192,16,16,0,0
ell_serial,0.001478,0.014565,0.016043,5.676143,0,10,1,1,-1,8388608,512,512,8192,16,16,0,0
ell_omp -t 1,0.002808,0.011497,0.014305,3.625252,0,10,1,1,1,8388608,512,512,8192,16,16,0,0
ell_omp -t 2,0.001694,0.013270,0.014964,6.076866,0,10,1,1,2,8388608,512,512,8192,16,16,0,0
ell_omp -t 4,0.001300,0.012504,0.013804,8.570942,0,10,1,1,4,8388608,512,512,8192,16,16,0,0
ell_omp -t 8,0.000886,0.013055,0.013941,16.253334,0,10,1,1,8,8388608,512,512,8192,16,16,0,0
ell_omp -t 16,0.000678,0.009777,0.010455,31.680241,0,10,1,1,16,8388608,512,512,8192,16,16,0,0
ell_omp -t 32,0.002558,0.013185,0.015743,22.203438,0,10,1,1,32,8388608,512,512,8192,16,16,0,0
ell_omp_gpu,0.013520,0.006339,0.019859,1.348897,0,10,1,1,-1,8388608,512,512,8192,16,16,0,0
