Name,Avg Run Time (s),Format Time (s),Total Time (s),GFLOPS,Verification,Iters,Block Row,Block Col,Threads,FOP Count,Rows,Cols,NNZ,Max Cols,Avg Cols,Variance,Std Deviation
csr_omp -t 512x128,0.010724,0.029975,0.040699,6.633381,0,10,1,1,1,67108864,512,512,65536,128,128,0,0
csr_omp -t 512x128,0.007256,0.028694,0.035950,9.735504,0,10,1,1,2,67108864,512,512,65536,128,128,0,0
csr_omp -t 512x128,0.004078,0.030359,0.034437,18.849426,0,10,1,1,4,67108864,512,512,65536,128,128,0,0
csr_omp -t 512x128,0.002603,0.028411,0.031014,32.838515,0,10,1,1,8,67108864,512,512,65536,128,128,0,0
csr_omp -t 512x128,0.001847,0.028928,0.030775,50.538403,0,10,1,1,16,67108864,512,512,65536,128,128,0,0
csr_omp -t 512x128,0.002264,0.042152,0.044416,63.770721,0,10,1,1,32,67108864,512,512,65536,128,128,0,0
csr_omp_gpu,0.041639,0.036117,0.077756,1.978829,0,10,1,1,-1,67108864,512,512,65536,128,128,0,0
bcsr_omp 1 x 1 -t 1,0.007716,0.064898,0.072614,8.554896,262144,10,1,1,1,59485184,512,512,65536,128,128,0,0
bcsr_omp 1 x 1 -t 2,0.004364,0.063254,0.067618,15.868414,262144,10,1,1,2,59485184,512,512,65536,128,128,0,0
bcsr_omp 1 x 1 -t 4,0.002641,0.064072,0.066713,29.007377,262144,10,1,1,4,59485184,512,512,65536,128,128,0,0
bcsr_omp 1 x 1 -t 8,0.001885,0.063648,0.065533,43.342446,262144,10,1,1,8,59485184,512,512,65536,128,128,0,0
bcsr_omp 1 x 1 -t 16,0.001351,0.060864,0.062215,61.108129,262144,10,1,1,16,59485184,512,512,65536,128,128,0,0
bcsr_omp 1 x 1 -t 32,0.002229,0.087927,0.090157,68.468502,262144,10,1,1,32,59485184,512,512,65536,128,128,0,0
bcsr_omp 2 x 2 -t 1,0.019289,0.065550,0.084839,8.972301,262144,10,2,2,1,169783296,512,512,65536,128,128,0,0
bcsr_omp 2 x 2 -t 2,0.010154,0.070724,0.080878,17.587057,262144,10,2,2,2,169783296,512,512,65536,128,128,0,0
bcsr_omp 2 x 2 -t 4,0.005817,0.071932,0.077749,33.250880,262144,10,2,2,4,169783296,512,512,65536,128,128,0,0
bcsr_omp 2 x 2 -t 8,0.003296,0.072719,0.076015,63.017534,262144,10,2,2,8,169783296,512,512,65536,128,128,0,0
bcsr_omp 2 x 2 -t 16,0.002172,0.071320,0.073492,111.035925,262144,10,2,2,16,169783296,512,512,65536,128,128,0,0
bcsr_omp 2 x 2 -t 32,0.002816,0.098853,0.101669,107.234706,262144,10,2,2,32,169783296,512,512,65536,128,128,0,0
bcsr_omp 4 x 4 -t 1,0.027647,0.093320,0.120966,9.823729,262144,10,4,4,1,263700480,512,512,65536,128,128,0,0
bcsr_omp 4 x 4 -t 2,0.014864,0.069163,0.084027,18.463815,262144,10,4,4,2,263700480,512,512,65536,128,128,0,0
bcsr_omp 4 x 4 -t 4,0.008374,0.068286,0.076660,34.645746,262144,10,4,4,4,263700480,512,512,65536,128,128,0,0
bcsr_omp 4 x 4 -t 8,0.004548,0.068167,0.072715,66.751281,262144,10,4,4,8,263700480,512,512,65536,128,128,0,0
