Name,Avg Run Time (s),Format Time (s),Total Time (s),GFLOPS,Verification,Iters,Block Row,Block Col,Threads,FOP Count,Rows,Cols,NNZ,Max Cols,Avg Cols,Variance,Std Deviation
csr_serial,0.011392,0.041923,0.053315,5.890939,512,1,1,1,-1,67108864,512,512,65536,128,128,0,0
csr_omp -t 512x128,0.023903,0.031153,0.055056,2.807562,512,1,1,1,1,67108864,512,512,65536,128,128,0,0
csr_omp -t 512x128,0.015261,0.029892,0.045153,4.397428,512,1,1,1,2,67108864,512,512,65536,128,128,0,0
csr_omp -t 512x128,0.010942,0.028861,0.039803,6.133154,512,1,1,1,4,67108864,512,512,65536,128,128,0,0
csr_omp -t 512x128,0.008174,0.030906,0.039080,8.210097,512,1,1,1,8,67108864,512,512,65536,128,128,0,0
csr_omp -t 512x128,0.006105,0.031894,0.037999,10.992540,512,1,1,1,16,67108864,512,512,65536,128,128,0,0
csr_omp -t 512x128,0.021351,0.028841,0.050192,3.143146,512,1,1,1,32,67108864,512,512,65536,128,128,0,0
csr_omp_gpu,0.108094,0.025608,0.133702,0.620838,512,1,1,1,-1,67108864,512,512,65536,128,128,0,0
ell_serial,0.011528,0.047876,0.059404,5.821372,512,1,1,1,-1,67108864,512,512,65536,128,128,0,0
ell_omp -t 1,0.019623,0.035017,0.054640,3.419943,512,1,1,1,1,67108864,512,512,65536,128,128,0,0
ell_omp -t 2,0.014956,0.033954,0.048910,4.487087,512,1,1,1,2,67108864,512,512,65536,128,128,0,0
ell_omp -t 4,0.010676,0.035545,0.046221,6.286010,512,1,1,1,4,67108864,512,512,65536,128,128,0,0
ell_omp -t 8,0.007820,0.035640,0.043460,8.581554,512,1,1,1,8,67108864,512,512,65536,128,128,0,0
ell_omp -t 16,0.006119,0.035629,0.041748,10.967270,512,1,1,1,16,67108864,512,512,65536,128,128,0,0
ell_omp -t 32,0.023635,0.036054,0.059689,2.839367,512,1,1,1,32,67108864,512,512,65536,128,128,0,0
ell_omp_gpu,0.131251,0.041098,0.172349,0.511302,512,1,1,1,-1,67108864,512,512,65536,128,128,0,0
