,Name,-O,FLOPS,MFLOPS,GFLOPS,FOP Count,Avg Run Time (s),Format Time (s),Total Time (s),Verification,Iters,Block Row,Block Col,K-Bound,Threads,Rows,Cols,NNZ,NNZ*2,Max Cols,Avg Cols,Col Ratio,Variance,Std Deviation
0,BCSR Serial,O2,45686434.196688,45.686434,0.045686,409600,0.008993,8.290114,8.299107,0,10,2,2,16,-1,81920,81920,204800,409600,4,2,2.0,0,0
1,BCSR Serial,O2,41743341.152717,41.743341,0.041743,409600,0.009826,8.134933,8.144759,0,10,4,4,16,-1,81920,81920,204800,409600,4,2,2.0,0,0
2,BCSR Serial,O2,15429894.462732,15.429894,0.01543,409600,0.026548,8.184231,8.210779,0,10,16,16,16,-1,81920,81920,204800,409600,4,2,2.0,0,0
3,BCSR Serial,O2,16461226.507918,16.461227,0.016461,409600,0.024895,8.157802,8.182697,0,10,2,2,64,-1,81920,81920,204800,409600,4,2,2.0,0,0
4,BCSR Serial,O2,16615133.792465,16.615134,0.016615,409600,0.024676,8.117749,8.142425,0,10,4,4,64,-1,81920,81920,204800,409600,4,2,2.0,0,0
5,BCSR Serial,O2,5833835.339015,5.833835,0.005834,409600,0.070287,8.22183,8.292117,0,10,16,16,64,-1,81920,81920,204800,409600,4,2,2.0,0,0
6,BCSR Serial,O2,10566267.997235,10.566268,0.010566,409600,0.038777,8.084635,8.123412,0,10,2,2,128,-1,81920,81920,204800,409600,4,2,2.0,0,0
7,BCSR Serial,O2,8923095.837286,8.923096,0.008923,409600,0.045937,8.048273,8.09421,0,10,4,4,128,-1,81920,81920,204800,409600,4,2,2.0,0,0
8,BCSR Serial,O2,3439216.199678,3.439216,0.003439,409600,0.119119,8.071311,8.19043,0,10,16,16,128,-1,81920,81920,204800,409600,4,2,2.0,0,0
9,BCSR Serial,O2,717638396.805964,717.638397,0.717638,6553600,0.009226,8.079116,8.088342,0,10,2,2,16,-1,81920,81920,204800,409600,4,2,2.0,0,0
10,BCSR Serial,O2,212344468.76296,212.344469,0.212344,6553600,0.030888,8.055494,8.086382,0,10,16,16,16,-1,81920,81920,204800,409600,4,2,2.0,0,0
11,BCSR Serial,O2,1131189706.779983,1131.189707,1.13119,26214400,0.023207,8.001586,8.024793,0,10,2,2,64,-1,81920,81920,204800,409600,4,2,2.0,0,0
12,BCSR Serial,O2,391529323.01799,391.529323,0.391529,26214400,0.066974,8.023769,8.090742,0,10,16,16,64,-1,81920,81920,204800,409600,4,2,2.0,0,0
13,BCSR Serial,O2,1448498782.969764,1448.498783,1.448499,52428800,0.036218,8.123395,8.159613,0,10,2,2,128,-1,81920,81920,204800,409600,4,2,2.0,0,0
14,BCSR Serial,O2,471179949.011756,471.179949,0.47118,52428800,0.111313,8.085253,8.196566,0,10,16,16,128,-1,81920,81920,204800,409600,4,2,2.0,0,0
