,Name,-O,FLOPS,MFLOPS,GFLOPS,FOP Count,Avg Run Time (s),Format Time (s),Total Time (s),Verification,Iters,Block Row,Block Col,K-Bound,Threads,Rows,Cols,NNZ,NNZ*2,Max Cols,Avg Cols,Col Ratio,Variance,Std Deviation
0,BCSR OMP,O2,22974074.87513,22.974075,0.022974,409600,0.018132,7.920272,7.938404,0,10,2,2,16,8,81920,81920,204800,409600,4,2,2.0,0,0
1,BCSR OMP,O2,18900590.025601,18.90059,0.018901,409600,0.022195,7.926732,7.948927,0,10,4,4,16,8,81920,81920,204800,409600,4,2,2.0,0,0
2,BCSR OMP,O2,10121290.898041,10.121291,0.010121,409600,0.041049,7.986901,8.02795,0,10,16,16,16,8,81920,81920,204800,409600,4,2,2.0,0,0
3,BCSR OMP,O2,15287147.200467,15.287147,0.015287,409600,0.027427,7.905203,7.93263,0,10,2,2,64,8,81920,81920,204800,409600,4,2,2.0,0,0
4,BCSR OMP,O2,11652311.116887,11.652311,0.011652,409600,0.035704,7.914726,7.95043,0,10,4,4,64,8,81920,81920,204800,409600,4,2,2.0,0,0
5,BCSR OMP,O2,6175342.078556,6.175342,0.006175,409600,0.066444,7.958292,8.024736,0,10,16,16,64,8,81920,81920,204800,409600,4,2,2.0,0,0
6,BCSR OMP,O2,11315732.652976,11.315733,0.011316,409600,0.036739,7.932274,7.969013,0,10,2,2,128,8,81920,81920,204800,409600,4,2,2.0,0,0
7,BCSR OMP,O2,9361261.937406,9.361262,0.009361,409600,0.044496,7.904721,7.949217,0,10,4,4,128,8,81920,81920,204800,409600,4,2,2.0,0,0
8,BCSR OMP,O2,5026804.495187,5.026804,0.005027,409600,0.081637,7.93476,8.016397,0,10,16,16,128,8,81920,81920,204800,409600,4,2,2.0,0,0
9,BCSR OMP,O2,39792466.150456,39.792466,0.039792,409600,0.011418,7.846303,7.857721,0,10,2,2,16,16,81920,81920,204800,409600,4,2,2.0,0,0
10,BCSR OMP,O2,28284714.104536,28.284714,0.028285,409600,0.015381,7.732527,7.747908,0,10,4,4,16,16,81920,81920,204800,409600,4,2,2.0,0,0
11,BCSR OMP,O2,13782372.552375,13.782373,0.013782,409600,0.030539,8.007205,8.037744,0,10,16,16,16,16,81920,81920,204800,409600,4,2,2.0,0,0
12,BCSR OMP,O2,20292025.163636,20.292025,0.020292,409600,0.02129,7.898128,7.919418,0,10,2,2,64,16,81920,81920,204800,409600,4,2,2.0,0,0
13,BCSR OMP,O2,16013048.666248,16.013049,0.016013,409600,0.02679,7.938632,7.965422,0,10,4,4,64,16,81920,81920,204800,409600,4,2,2.0,0,0
14,BCSR OMP,O2,8281858.859452,8.281859,0.008282,409600,0.050461,7.969951,8.020412,0,10,16,16,64,16,81920,81920,204800,409600,4,2,2.0,0,0
15,BCSR OMP,O2,16320529.530577,16.32053,0.016321,409600,0.026216,7.929699,7.955915,0,10,2,2,128,16,81920,81920,204800,409600,4,2,2.0,0,0
16,BCSR OMP,O2,12098959.570495,12.09896,0.012099,409600,0.034636,7.938159,7.972795,0,10,4,4,128,16,81920,81920,204800,409600,4,2,2.0,0,0
17,BCSR OMP,O2,6610778.844594,6.610779,0.006611,409600,0.062755,7.94866,8.011414,0,10,16,16,128,16,81920,81920,204800,409600,4,2,2.0,0,0
18,BCSR OMP,O2,47866736.608649,47.866737,0.047867,409600,0.011225,7.899622,7.910847,0,10,2,2,16,32,81920,81920,204800,409600,4,2,2.0,0,0
19,BCSR OMP,O2,34029936.583307,34.029937,0.03403,409600,0.014465,7.888879,7.903344,0,10,4,4,16,32,81920,81920,204800,409600,4,2,2.0,0,0
20,BCSR OMP,O2,15268559.119856,15.268559,0.015269,409600,0.028653,7.99141,8.020063,0,10,16,16,16,32,81920,81920,204800,409600,4,2,2.0,0,0
21,BCSR OMP,O2,26843127.54864,26.843128,0.026843,409600,0.01754,7.946332,7.963872,0,10,2,2,64,32,81920,81920,204800,409600,4,2,2.0,0,0
22,BCSR OMP,O2,18599931.435792,18.599931,0.0186,409600,0.023688,7.8792,7.902888,0,10,4,4,64,32,81920,81920,204800,409600,4,2,2.0,0,0
23,BCSR OMP,O2,9679132.45815,9.679132,0.009679,409600,0.04365,7.958667,8.002317,0,10,16,16,64,32,81920,81920,204800,409600,4,2,2.0,0,0
24,BCSR OMP,O2,18149584.309166,18.149584,0.01815,409600,0.024269,7.912176,7.936445,0,10,2,2,128,32,81920,81920,204800,409600,4,2,2.0,0,0
25,BCSR OMP,O2,14745425.338874,14.745425,0.014745,409600,0.02949,7.899903,7.929393,0,10,4,4,128,32,81920,81920,204800,409600,4,2,2.0,0,0
26,BCSR OMP,O2,8369119.444568,8.369119,0.008369,409600,0.050182,7.992274,8.042456,0,10,16,16,128,32,81920,81920,204800,409600,4,2,2.0,0,0
27,BCSR OMP,O2,52284515.048819,52.284515,0.052285,6553600,0.126143,7.907762,8.033905,0,10,2,2,16,8,81920,81920,204800,409600,4,2,2.0,0,0
28,BCSR OMP,O2,116227551.471152,116.227551,0.116228,6553600,0.057775,7.971624,8.029399,0,10,16,16,16,8,81920,81920,204800,409600,4,2,2.0,0,0
29,BCSR OMP,O2,207537678.489128,207.537678,0.207538,26214400,0.127526,7.930234,8.05776,0,10,2,2,64,8,81920,81920,204800,409600,4,2,2.0,0,0
30,BCSR OMP,O2,350803508.06212,350.803508,0.350804,26214400,0.075735,7.988639,8.064374,0,10,16,16,64,8,81920,81920,204800,409600,4,2,2.0,0,0
