,Name,-O,FLOPS,MFLOPS,GFLOPS,FOP Count,Avg Run Time (s),Format Time (s),Total Time (s),Verification,Iters,Block Row,Block Col,K-Bound,Threads,Rows,Cols,NNZ,NNZ*2,Max Cols,Avg Cols,Col Ratio,Variance,Std Deviation
0,BCSR OMP,O2,1516933141.561941,1516.933142,1.516933,968512,0.003094,0.937207,0.940301,480,10,2,2,16,8,23560,23560,484256,968512,21,20,1.0,1,1
1,BCSR OMP,O2,1241953151.540326,1241.953152,1.241953,968512,0.003301,0.890352,0.893653,480,10,4,4,16,8,23560,23560,484256,968512,21,20,1.0,1,1
2,BCSR OMP,O2,337517691.702954,337.517692,0.337518,968512,0.006909,0.998417,1.005326,480,10,16,16,16,8,23560,23560,484256,968512,21,20,1.0,1,1
3,BCSR OMP,O2,569766388.312687,569.766388,0.569766,968512,0.004236,0.875826,0.880062,1920,10,2,2,64,8,23560,23560,484256,968512,21,20,1.0,1,1
4,BCSR OMP,O2,436501157.299673,436.501157,0.436501,968512,0.006504,0.949408,0.955912,1920,10,4,4,64,8,23560,23560,484256,968512,21,20,1.0,1,1
5,BCSR OMP,O2,120330047.01245,120.330047,0.12033,968512,0.014597,1.013871,1.028469,1920,10,16,16,64,8,23560,23560,484256,968512,21,20,1.0,1,1
6,BCSR OMP,O2,312251974.360931,312.251974,0.312252,968512,0.007105,0.920859,0.927964,3840,10,2,2,128,8,23560,23560,484256,968512,21,20,1.0,1,1
7,BCSR OMP,O2,256846123.405892,256.846123,0.256846,968512,0.007569,0.882349,0.889918,3840,10,4,4,128,8,23560,23560,484256,968512,21,20,1.0,1,1
8,BCSR OMP,O2,70196048.172472,70.196048,0.070196,968512,0.019913,0.941243,0.961156,3840,10,16,16,128,8,23560,23560,484256,968512,21,20,1.0,1,1
9,BCSR OMP,O2,2974578721.38509,2974.578721,2.974579,968512,0.002377,0.953397,0.955774,480,10,2,2,16,16,23560,23560,484256,968512,21,20,1.0,1,1
10,BCSR OMP,O2,2276730466.458337,2276.730466,2.27673,968512,0.002265,0.922073,0.924338,480,10,4,4,16,16,23560,23560,484256,968512,21,20,1.0,1,1
