,Name,-O,FLOPS,MFLOPS,GFLOPS,FOP Count,Avg Run Time (s),Format Time (s),Total Time (s),Verification,Iters,Block Row,Block Col,K-Bound,Threads,Rows,Cols,NNZ,NNZ*2,Max Cols,Avg Cols,Col Ratio,Variance,Std Deviation
0,BCSR Serial,O2,72790168.571291,72.790169,0.07279,2724174,0.037514,17.947332,17.984846,1588864,10,2,2,16,-1,121192,121192,1362087,2724174,24,11,2.0,45,6
1,BCSR Serial,O2,42952187.927608,42.952188,0.042952,2724174,0.063461,18.100602,18.164063,1589024,10,4,4,16,-1,121192,121192,1362087,2724174,24,11,2.0,45,6
2,BCSR Serial,O2,6071457.431768,6.071457,0.006071,2724174,0.448698,19.030099,19.478797,1588624,10,16,16,16,-1,121192,121192,1362087,2724174,24,11,2.0,45,6
3,BCSR Serial,O2,32910676.910005,32.910677,0.032911,2724174,0.082831,17.763504,17.846335,6355456,10,2,2,64,-1,121192,121192,1362087,2724174,24,11,2.0,45,6
4,BCSR Serial,O2,18147570.80704,18.147571,0.018148,2724174,0.150137,18.253786,18.403923,6356096,10,4,4,64,-1,121192,121192,1362087,2724174,24,11,2.0,45,6
5,BCSR Serial,O2,2145719.795339,2.14572,0.002146,2724174,1.269586,18.833683,20.103269,6354496,10,16,16,64,-1,121192,121192,1362087,2724174,24,11,2.0,45,6
6,BCSR Serial,O2,17676813.943729,17.676814,0.017677,2724174,0.154122,18.23523,18.389352,12710912,10,2,2,128,-1,121192,121192,1362087,2724174,24,11,2.0,45,6
7,BCSR Serial,O2,8744288.587937,8.744289,0.008744,2724174,0.311539,17.877273,18.188812,12712192,10,4,4,128,-1,121192,121192,1362087,2724174,24,11,2.0,45,6
8,BCSR Serial,O2,1230453.982715,1.230454,0.00123,2724174,2.213959,19.123419,21.337378,12708992,10,16,16,128,-1,121192,121192,1362087,2724174,24,11,2.0,45,6
9,BCSR Serial,O2,1069271116.884115,1069.271117,1.069271,43586784,0.040818,17.529054,17.569872,1588864,10,2,2,16,-1,121192,121192,1362087,2724174,24,11,2.0,45,6
10,BCSR Serial,O2,103343450.620212,103.343451,0.103343,43586784,0.42177,18.619177,19.040947,1588624,10,16,16,16,-1,121192,121192,1362087,2724174,24,11,2.0,45,6
11,BCSR Serial,O2,1897053713.376233,1897.053713,1.897054,174347136,0.092001,17.359652,17.451653,6355456,10,2,2,64,-1,121192,121192,1362087,2724174,24,11,2.0,45,6
12,BCSR Serial,O2,139614552.230267,139.614552,0.139615,174347136,1.248776,18.841534,20.09031,6354496,10,16,16,64,-1,121192,121192,1362087,2724174,24,11,2.0,45,6
13,BCSR Serial,O2,2310954006.37637,2310.954006,2.310954,348694272,0.150902,17.389321,17.540223,12710912,10,2,2,128,-1,121192,121192,1362087,2724174,24,11,2.0,45,6
14,BCSR Serial,O2,175431068.424892,175.431068,0.175431,348694272,1.987643,18.181462,20.169105,12708992,10,16,16,128,-1,121192,121192,1362087,2724174,24,11,2.0,45,6
