,Name,-O,FLOPS,MFLOPS,GFLOPS,FOP Count,Avg Run Time (s),Format Time (s),Total Time (s),Verification,Iters,Block Row,Block Col,K-Bound,Threads,Rows,Cols,NNZ,NNZ*2,Max Cols,Avg Cols,Col Ratio,Variance,Std Deviation
0,BCSR OMP,O2,62043608.899077,62.043609,0.062044,6553600,0.141668,33.048741,33.19041,0,10,4,4,16,8,81920,81920,204800,409600,4,2,2.0,0,0
1,BCSR OMP,O2,222052319.954144,222.05232,0.222052,26214400,0.146604,32.988132,33.134736,0,10,4,4,64,8,81920,81920,204800,409600,4,2,2.0,0,0
2,BCSR OMP,O2,381923242.1018,381.923242,0.381923,52428800,0.204307,33.000119,33.204426,0,10,4,4,128,8,81920,81920,204800,409600,4,2,2.0,0,0
3,BCSR OMP,O2,44618716.115607,44.618716,0.044619,6553600,0.175169,33.099423,33.274592,0,10,4,4,16,16,81920,81920,204800,409600,4,2,2.0,0,0
4,BCSR OMP,O2,153427907.060542,153.427907,0.153428,26214400,0.2897,33.108462,33.398162,0,10,4,4,64,16,81920,81920,204800,409600,4,2,2.0,0,0
5,BCSR OMP,O2,249085099.51447,249.0851,0.249085,52428800,0.253496,33.022569,33.276065,0,10,4,4,128,16,81920,81920,204800,409600,4,2,2.0,0,0
6,BCSR OMP,O2,33932714.454563,33.932714,0.033933,6553600,0.265941,33.144628,33.410569,0,10,4,4,16,32,81920,81920,204800,409600,4,2,2.0,0,0
7,BCSR OMP,O2,146917450.487369,146.91745,0.146917,26214400,0.318423,33.123504,33.441927,0,10,4,4,64,32,81920,81920,204800,409600,4,2,2.0,0,0
8,BCSR OMP,O2,236790334.994731,236.790335,0.23679,52428800,0.271753,33.052698,33.324451,0,10,4,4,128,32,81920,81920,204800,409600,4,2,2.0,0,0
9,BCSR OMP,O2,51995612.619894,51.995613,0.051996,6553600,0.213867,32.992745,33.206612,0,10,2,2,16,8,81920,81920,204800,409600,4,2,2.0,0,0
10,BCSR OMP,O2,157037558.014506,157.037558,0.157038,6553600,0.128158,33.166718,33.294876,0,10,16,16,16,8,81920,81920,204800,409600,4,2,2.0,0,0
11,BCSR OMP,O2,153674847.123438,153.674847,0.153675,26214400,0.271079,33.050744,33.321823,0,10,2,2,64,8,81920,81920,204800,409600,4,2,2.0,0,0
12,BCSR OMP,O2,467037866.595841,467.037867,0.467038,26214400,0.112319,33.188931,33.30125,0,10,16,16,64,8,81920,81920,204800,409600,4,2,2.0,0,0
13,BCSR OMP,O2,268884238.507787,268.884239,0.268884,52428800,0.248416,33.063337,33.311753,0,10,2,2,128,8,81920,81920,204800,409600,4,2,2.0,0,0
14,BCSR OMP,O2,608825523.976425,608.825524,0.608826,52428800,0.138338,33.238194,33.376532,0,10,16,16,128,8,81920,81920,204800,409600,4,2,2.0,0,0
15,BCSR OMP,O2,24435550.858728,24.435551,0.024436,6553600,0.317328,33.171703,33.489031,0,10,2,2,16,16,81920,81920,204800,409600,4,2,2.0,0,0
16,BCSR OMP,O2,74841843.986549,74.841844,0.074842,6553600,0.155168,33.141114,33.296282,0,10,16,16,16,16,81920,81920,204800,409600,4,2,2.0,0,0
17,BCSR OMP,O2,125890654.095304,125.890654,0.125891,26214400,0.280018,33.056076,33.336094,0,10,2,2,64,16,81920,81920,204800,409600,4,2,2.0,0,0
18,BCSR OMP,O2,310979795.692969,310.979796,0.31098,26214400,0.189582,33.108296,33.297878,0,10,16,16,64,16,81920,81920,204800,409600,4,2,2.0,0,0
19,BCSR OMP,O2,161383117.941116,161.383118,0.161383,52428800,0.411169,32.981401,33.39257,0,10,2,2,128,16,81920,81920,204800,409600,4,2,2.0,0,0
20,BCSR OMP,O2,516875722.987674,516.875723,0.516876,52428800,0.153525,33.143674,33.297199,0,10,16,16,128,16,81920,81920,204800,409600,4,2,2.0,0,0
21,BCSR OMP,O2,26957178.441414,26.957178,0.026957,6553600,0.316716,33.067055,33.383771,0,10,2,2,16,32,81920,81920,204800,409600,4,2,2.0,0,0
22,BCSR OMP,O2,73059734.719731,73.059735,0.07306,6553600,0.224969,33.093543,33.318512,0,10,16,16,16,32,81920,81920,204800,409600,4,2,2.0,0,0
23,BCSR OMP,O2,88801772.399834,88.801772,0.088802,26214400,0.367065,33.016073,33.383138,0,10,2,2,64,32,81920,81920,204800,409600,4,2,2.0,0,0
24,BCSR OMP,O2,179737548.644002,179.737549,0.179738,26214400,0.217809,33.189378,33.407187,0,10,16,16,64,32,81920,81920,204800,409600,4,2,2.0,0,0
25,BCSR OMP,O2,126393390.008386,126.39339,0.126393,52428800,0.528947,32.992049,33.520996,0,10,2,2,128,32,81920,81920,204800,409600,4,2,2.0,0,0
26,BCSR OMP,O2,521060523.866817,521.060524,0.521061,52428800,0.228531,32.910271,33.138802,0,10,16,16,128,32,81920,81920,204800,409600,4,2,2.0,0,0
