Name,Avg Run Time (s),Format Time (s),Total Time (s),GFLOPS,Verification,Iters,Block Row,Block Col,Threads,FOP Count,Rows,Cols,NNZ,Max Cols,Avg Cols,Variance,Std Deviation
coo_serial,6.070670,5.945595,12.016265,3.758752,0,10,1,1,-1,22818142720,23560,23560,484256,21,20,1,1
coo_omp -t af23560,1.106091,5.965328,7.071419,21.810129,0,10,1,1,1,22818142720,23560,23560,484256,21,20,1,1
coo_omp -t af23560,1.050879,6.099355,7.150234,23.456826,0,10,1,1,2,22818142720,23560,23560,484256,21,20,1,1
coo_omp -t af23560,1.164618,6.438023,7.602641,20.309293,0,10,1,1,4,22818142720,23560,23560,484256,21,20,1,1
coo_omp -t af23560,1.226475,6.130461,7.356936,19.134626,0,10,1,1,8,22818142720,23560,23560,484256,21,20,1,1
coo_omp -t af23560,1.204111,6.136290,7.340401,19.467659,0,10,1,1,16,22818142720,23560,23560,484256,21,20,1,1
coo_omp -t af23560,1.076884,6.116542,7.193426,22.726009,0,10,1,1,32,22818142720,23560,23560,484256,21,20,1,1
coo_omp_gpu,4.671373,6.368534,11.039907,4.917955,479599344,10,1,1,-1,22818142720,23560,23560,484256,21,20,1,1
csr_serial,6.302082,5.990501,12.292583,3.620731,0,10,1,1,-1,22818142720,23560,23560,484256,21,20,1,1
csr_omp -t af23560,6.713267,5.973071,12.686338,3.398967,0,10,1,1,1,22818142720,23560,23560,484256,21,20,1,1
csr_omp -t af23560,4.253441,5.976218,10.229659,5.562011,0,10,1,1,2,22818142720,23560,23560,484256,21,20,1,1
csr_omp -t af23560,2.270031,6.035696,8.305727,10.664765,0,10,1,1,4,22818142720,23560,23560,484256,21,20,1,1
csr_omp -t af23560,1.608650,6.062913,7.671563,15.426410,0,10,1,1,8,22818142720,23560,23560,484256,21,20,1,1
csr_omp -t af23560,1.168136,6.059789,7.227925,20.275182,0,10,1,1,16,22818142720,23560,23560,484256,21,20,1,1
csr_omp -t af23560,1.057433,6.437460,7.494893,22.972156,0,10,1,1,32,22818142720,23560,23560,484256,21,20,1,1
csr_omp_gpu,9.769721,6.102990,15.872711,2.343593,0,10,1,1,-1,22818142720,23560,23560,484256,21,20,1,1
ell_serial,6.408572,6.040633,12.449205,3.637799,0,10,1,1,-1,23313091200,23560,23560,484256,21,20,1,1
