Name,Avg Run Time (s),Format Time (s),Total Time (s),GFLOPS,Verification,Iters,Block Row,Block Col,Threads,FOP Count,Rows,Cols,NNZ,Max Cols,Avg Cols,Variance,Std Deviation
csr_serial,0.040460,0.099710,0.140170,6.634676,0,10,1,1,-1,268435456,512,512,262144,512,512,0,0
csr_omp -t 512x512,0.041359,0.096508,0.137867,6.531029,0,10,1,1,1,268435456,512,512,262144,512,512,0,0
csr_omp -t 512x512,0.023574,0.094480,0.118053,11.579003,0,10,1,1,2,268435456,512,512,262144,512,512,0,0
csr_omp -t 512x512,0.012355,0.094775,0.107130,22.615598,0,10,1,1,4,268435456,512,512,262144,512,512,0,0
csr_omp -t 512x512,0.007226,0.097746,0.104973,39.618340,0,10,1,1,8,268435456,512,512,262144,512,512,0,0
csr_omp -t 512x512,0.004391,0.097135,0.101526,69.527719,0,10,1,1,16,268435456,512,512,262144,512,512,0,0
csr_omp -t 512x512,0.005056,0.135157,0.140213,69.801269,0,10,1,1,32,268435456,512,512,262144,512,512,0,0
csr_omp_gpu,0.102199,0.126584,0.228783,2.745999,0,10,1,1,-1,268435456,512,512,262144,512,512,0,0
bcsr_serial 1 x 1,0.017690,0.278530,0.296220,15.174272,512,10,1,1,-1,268435456,512,512,262144,512,512,0,0
bcsr_serial 2 x 2,0.017165,0.223493,0.240658,15.638243,512,10,2,2,-1,268435456,512,512,262144,512,512,0,0
bcsr_serial 4 x 4,0.017101,0.178821,0.195922,15.696890,512,10,4,4,-1,268435456,512,512,262144,512,512,0,0
bcsr_serial 8 x 8,0.017202,0.171896,0.189098,15.604889,512,10,8,8,-1,268435456,512,512,262144,512,512,0,0
bcsr_serial 16 x 16,0.016829,0.170758,0.187587,15.950577,512,10,16,16,-1,268435456,512,512,262144,512,512,0,0
bcsr_serial 32 x 32,0.016863,0.169619,0.186482,15.918847,512,10,32,32,-1,268435456,512,512,262144,512,512,0,0
bcsr_omp 1 x 1 -t 1,0.023250,0.227656,0.250905,12.280528,512,10,1,1,1,268435456,512,512,262144,512,512,0,0
bcsr_omp 1 x 1 -t 2,0.013712,0.228473,0.242185,20.942400,512,10,1,1,2,268435456,512,512,262144,512,512,0,0
bcsr_omp 1 x 1 -t 4,0.007985,0.226010,0.233995,36.322734,512,10,1,1,4,268435456,512,512,262144,512,512,0,0
bcsr_omp 1 x 1 -t 8,0.004400,0.225919,0.230319,70.297296,512,10,1,1,8,268435456,512,512,262144,512,512,0,0
bcsr_omp 1 x 1 -t 16,0.002764,0.231340,0.234104,125.541971,512,10,1,1,16,268435456,512,512,262144,512,512,0,0
bcsr_omp 1 x 1 -t 32,0.003517,0.222570,0.226086,110.389408,512,10,1,1,32,268435456,512,512,262144,512,512,0,0
bcsr_omp 2 x 2 -t 1,0.019547,0.183045,0.202592,14.107901,512,10,2,2,1,268435456,512,512,262144,512,512,0,0
bcsr_omp 2 x 2 -t 2,0.010376,0.183737,0.194113,27.611083,512,10,2,2,2,268435456,512,512,262144,512,512,0,0
bcsr_omp 2 x 2 -t 4,0.006222,0.183811,0.190033,50.274450,512,10,2,2,4,268435456,512,512,262144,512,512,0,0
bcsr_omp 2 x 2 -t 8,0.004297,0.185330,0.189627,72.464278,512,10,2,2,8,268435456,512,512,262144,512,512,0,0
bcsr_omp 2 x 2 -t 16,0.002754,0.186093,0.188847,128.818901,512,10,2,2,16,268435456,512,512,262144,512,512,0,0
bcsr_omp 2 x 2 -t 32,0.003227,0.181555,0.184782,125.990367,512,10,2,2,32,268435456,512,512,262144,512,512,0,0
bcsr_omp 4 x 4 -t 1,0.019637,0.168882,0.188519,13.982226,512,10,4,4,1,268435456,512,512,262144,512,512,0,0
bcsr_omp 4 x 4 -t 2,0.010435,0.174744,0.185179,27.522901,512,10,4,4,2,268435456,512,512,262144,512,512,0,0
bcsr_omp 4 x 4 -t 4,0.005981,0.171712,0.177693,50.951118,512,10,4,4,4,268435456,512,512,262144,512,512,0,0
bcsr_omp 4 x 4 -t 8,0.004387,0.170659,0.175046,71.170356,512,10,4,4,8,268435456,512,512,262144,512,512,0,0
bcsr_omp 4 x 4 -t 16,0.002770,0.174484,0.177254,128.294995,512,10,4,4,16,268435456,512,512,262144,512,512,0,0
bcsr_omp 4 x 4 -t 32,0.003438,0.168526,0.171964,115.317283,512,10,4,4,32,268435456,512,512,262144,512,512,0,0
bcsr_omp 8 x 8 -t 1,0.019493,0.165343,0.184836,14.076992,512,10,8,8,1,268435456,512,512,262144,512,512,0,0
bcsr_omp 8 x 8 -t 2,0.010324,0.170007,0.180331,27.622284,512,10,8,8,2,268435456,512,512,262144,512,512,0,0
bcsr_omp 8 x 8 -t 4,0.006011,0.169888,0.175899,50.034206,512,10,8,8,4,268435456,512,512,262144,512,512,0,0
bcsr_omp 8 x 8 -t 8,0.004439,0.172302,0.176741,70.805893,512,10,8,8,8,268435456,512,512,262144,512,512,0,0
bcsr_omp 8 x 8 -t 16,0.002811,0.170912,0.173723,125.057185,512,10,8,8,16,268435456,512,512,262144,512,512,0,0
bcsr_omp 8 x 8 -t 32,0.003343,0.214483,0.217826,120.935377,512,10,8,8,32,268435456,512,512,262144,512,512,0,0
bcsr_omp 16 x 16 -t 1,0.019222,0.168876,0.188097,14.231519,512,10,16,16,1,268435456,512,512,262144,512,512,0,0
bcsr_omp 16 x 16 -t 2,0.010372,0.172550,0.182922,27.684432,512,10,16,16,2,268435456,512,512,262144,512,512,0,0
bcsr_omp 16 x 16 -t 4,0.006160,0.170087,0.176247,49.737200,512,10,16,16,4,268435456,512,512,262144,512,512,0,0
bcsr_omp 16 x 16 -t 8,0.004383,0.171877,0.176260,71.507654,512,10,16,16,8,268435456,512,512,262144,512,512,0,0
bcsr_omp 16 x 16 -t 16,0.002605,0.173862,0.176468,134.866587,512,10,16,16,16,268435456,512,512,262144,512,512,0,0
bcsr_omp 16 x 16 -t 32,0.003174,0.171206,0.174380,127.706919,512,10,16,16,32,268435456,512,512,262144,512,512,0,0
