Name,Avg Run Time (s),Format Time (s),Total Time (s),GFLOPS,Verification,Iters,Block Row,Block Col,Threads,FOP Count,Rows,Cols,NNZ,Max Cols,Avg Cols,Variance,Std Deviation
csr_omp -t 512x512,0.048948,0.094690,0.143638,5.484089,0,1,1,1,1,268435456,512,512,262144,512,512,0,0
csr_omp -t 512x512,0.030719,0.094259,0.124978,8.738406,0,1,1,1,2,268435456,512,512,262144,512,512,0,0
csr_omp -t 512x512,0.019144,0.098402,0.117546,14.021868,0,1,1,1,4,268435456,512,512,262144,512,512,0,0
csr_omp -t 512x512,0.014554,0.088884,0.103438,18.444072,0,1,1,1,8,268435456,512,512,262144,512,512,0,0
csr_omp -t 512x512,0.010600,0.098133,0.108733,25.324454,0,1,1,1,16,268435456,512,512,262144,512,512,0,0
csr_omp -t 512x512,0.016203,0.091697,0.107900,16.567097,0,1,1,1,32,268435456,512,512,262144,512,512,0,0
csr_omp_gpu,0.169212,0.092326,0.261538,1.586387,0,1,1,1,-1,268435456,512,512,262144,512,512,0,0
ell_omp -t 1,0.047265,0.112695,0.159960,5.679364,0,1,1,1,1,268435456,512,512,262144,512,512,0,0
ell_omp -t 2,0.030274,0.109392,0.139666,8.866890,0,1,1,1,2,268435456,512,512,262144,512,512,0,0
ell_omp -t 4,0.020053,0.103672,0.123725,13.386359,0,1,1,1,4,268435456,512,512,262144,512,512,0,0
ell_omp -t 8,0.015618,0.105907,0.121525,17.187737,0,1,1,1,8,268435456,512,512,262144,512,512,0,0
ell_omp -t 16,0.010363,0.151044,0.161407,25.903003,0,1,1,1,16,268435456,512,512,262144,512,512,0,0
ell_omp -t 32,0.015511,0.104583,0.120094,17.306095,0,1,1,1,32,268435456,512,512,262144,512,512,0,0
ell_omp_gpu,0.168482,0.144570,0.313052,1.593258,0,1,1,1,-1,268435456,512,512,262144,512,512,0,0
