Name,Avg Run Time (s),Format Time (s),Total Time (s),GFLOPS,Verification,Iters,Block Row,Block Col,Threads,FOP Count,Rows,Cols,NNZ,Max Cols,Avg Cols,Variance,Std Deviation
csr_serial,0.001689,0.005179,0.006868,2.483018,0,1,1,1,-1,4194304,512,512,4096,0,0,0,0
csr_omp -t 512x8,0.000405,0.002186,0.002591,10.354436,0,1,1,1,1,4194304,512,512,4096,0,0,0,0
csr_omp -t 512x8,0.000523,0.003526,0.004049,8.018316,0,1,1,1,2,4194304,512,512,4096,0,0,0,0
csr_omp -t 512x8,0.000261,0.002412,0.002673,16.080609,0,1,1,1,4,4194304,512,512,4096,0,0,0,0
csr_omp -t 512x8,0.000288,0.002118,0.002406,14.563068,0,1,1,1,8,4194304,512,512,4096,0,0,0,0
csr_omp -t 512x8,0.001150,0.005956,0.007106,3.647561,0,1,1,1,16,4194304,512,512,4096,0,0,0,0
csr_omp -t 512x8,0.000817,0.002390,0.003207,5.134905,0,1,1,1,32,4194304,512,512,4096,0,0,0,0
bcsr_serial 1 x 1,0.001050,0.011676,0.012726,3.969236,13312,1,1,1,-1,4167680,512,512,4096,0,0,0,0
bcsr_serial 2 x 2,0.003910,0.009279,0.013189,4.173451,13312,1,2,2,-1,16318464,512,512,4096,0,0,0,0
bcsr_serial 4 x 4,0.012300,0.011802,0.024102,4.892645,13312,1,4,4,-1,60178432,512,512,4096,0,0,0,0
bcsr_serial 8 x 8,0.034298,0.017804,0.052102,5.017722,13312,1,8,8,-1,172097536,512,512,4096,0,0,0,0
bcsr_serial 16 x 16,0.051457,0.014748,0.066205,5.145380,13312,1,16,16,-1,264765440,512,512,4096,0,0,0,0
bcsr_serial 32 x 32,0.055639,0.015221,0.070860,4.824589,13312,1,32,32,-1,268435456,512,512,4096,0,0,0,0
bcsr_omp 1 x 1 -t 1,0.000542,0.013743,0.014285,7.690505,13312,1,1,1,1,4167680,512,512,4096,0,0,0,0
bcsr_omp 1 x 1 -t 2,0.000626,0.012547,0.013173,6.656709,13312,1,1,1,2,4167680,512,512,4096,0,0,0,0
bcsr_omp 1 x 1 -t 4,0.000563,0.017286,0.017849,7.403861,13312,1,1,1,4,4167680,512,512,4096,0,0,0,0
bcsr_omp 1 x 1 -t 8,0.000314,0.012128,0.012442,13.272982,13312,1,1,1,8,4167680,512,512,4096,0,0,0,0
bcsr_omp 1 x 1 -t 16,0.000436,0.008706,0.009142,9.557418,13312,1,1,1,16,4167680,512,512,4096,0,0,0,0
bcsr_omp 1 x 1 -t 32,0.000821,0.014940,0.015761,5.075644,13312,1,1,1,32,4167680,512,512,4096,0,0,0,0
bcsr_omp 2 x 2 -t 1,0.001754,0.019379,0.021133,9.303330,13312,1,2,2,1,16318464,512,512,4096,0,0,0,0
bcsr_omp 2 x 2 -t 2,0.000966,0.009210,0.010176,16.891559,13312,1,2,2,2,16318464,512,512,4096,0,0,0,0
bcsr_omp 2 x 2 -t 4,0.000766,0.017453,0.018219,21.302396,13312,1,2,2,4,16318464,512,512,4096,0,0,0,0
bcsr_omp 2 x 2 -t 8,0.000944,0.013673,0.014617,17.288355,13312,1,2,2,8,16318464,512,512,4096,0,0,0,0
bcsr_omp 2 x 2 -t 16,0.001129,0.014479,0.015608,14.451985,13312,1,2,2,16,16318464,512,512,4096,0,0,0,0
