Name,-O,FLOPS,MFLOPS,GFLOPS,FOP Count,Avg Run Time (s),Format Time (s),Total Time (s),Verification,Iters,Block Row,Block Col,K-Bound,Threads,Rows,Cols,NNZ,NNZ*2,Max Cols,Avg Cols,Col Ratio,Variance,Std Deviation
BCSR OMP,O2,192729227.177356,192.729227,0.192729,10384392,0.054308,16.498306,16.552614,224,10,2,2,16,8,108384,108384,5138004,10276008,204,47,4.000000,313,17
BCSR OMP,O2,235908446.959371,235.908447,0.235908,14349760,0.061173,16.470686,16.531859,224,10,4,4,16,8,108384,108384,5138004,10276008,204,47,4.000000,313,17
BCSR OMP,O2,404050381.012439,404.050381,0.404050,36446208,0.090456,16.705458,16.795914,224,10,16,16,16,8,108384,108384,5138004,10276008,204,47,4.000000,313,17
BCSR OMP,O2,126352001.493157,126.352001,0.126352,10384392,0.082539,16.441913,16.524452,896,10,2,2,64,8,108384,108384,5138004,10276008,204,47,4.000000,313,17
BCSR OMP,O2,155760154.775666,155.760155,0.155760,14349760,0.092575,16.502534,16.595109,896,10,4,4,64,8,108384,108384,5138004,10276008,204,47,4.000000,313,17
BCSR OMP,O2,244142906.391798,244.142906,0.244143,36446208,0.149557,16.716456,16.866014,896,10,16,16,64,8,108384,108384,5138004,10276008,204,47,4.000000,313,17
BCSR OMP,O2,100181767.199321,100.181767,0.100182,10384392,0.103980,16.416840,16.520820,1792,10,2,2,128,8,108384,108384,5138004,10276008,204,47,4.000000,313,17
BCSR OMP,O2,118573214.411754,118.573214,0.118573,14349760,0.121174,16.478414,16.599588,1792,10,4,4,128,8,108384,108384,5138004,10276008,204,47,4.000000,313,17
BCSR OMP,O2,185662099.686185,185.662100,0.185662,36446208,0.196619,16.510182,16.706800,1792,10,16,16,128,8,108384,108384,5138004,10276008,204,47,4.000000,313,17
BCSR OMP,O2,257711483.277991,257.711483,0.257711,10384392,0.040996,16.507899,16.548895,224,10,2,2,16,16,108384,108384,5138004,10276008,204,47,4.000000,313,17
BCSR OMP,O2,310763860.882380,310.763861,0.310764,14349760,0.047111,16.455445,16.502556,224,10,4,4,16,16,108384,108384,5138004,10276008,204,47,4.000000,313,17
BCSR OMP,O2,518943006.756738,518.943007,0.518943,36446208,0.070528,16.669555,16.740083,224,10,16,16,16,16,108384,108384,5138004,10276008,204,47,4.000000,313,17
BCSR OMP,O2,171693274.700602,171.693275,0.171693,10384392,0.061138,16.457433,16.518571,896,10,2,2,64,16,108384,108384,5138004,10276008,204,47,4.000000,313,17
BCSR OMP,O2,200575099.905023,200.575100,0.200575,14349760,0.072366,16.439828,16.512194,896,10,4,4,64,16,108384,108384,5138004,10276008,204,47,4.000000,313,17
BCSR OMP,O2,318470205.380868,318.470205,0.318470,36446208,0.114793,16.645990,16.760783,896,10,16,16,64,16,108384,108384,5138004,10276008,204,47,4.000000,313,17
BCSR OMP,O2,128190310.646969,128.190311,0.128190,10384392,0.081420,16.427402,16.508822,1792,10,2,2,128,16,108384,108384,5138004,10276008,204,47,4.000000,313,17
BCSR OMP,O2,154187311.372279,154.187311,0.154187,14349760,0.093297,16.504588,16.597885,1792,10,4,4,128,16,108384,108384,5138004,10276008,204,47,4.000000,313,17
BCSR OMP,O2,255623484.911595,255.623485,0.255623,36446208,0.142805,16.439687,16.582492,1792,10,16,16,128,16,108384,108384,5138004,10276008,204,47,4.000000,313,17
BCSR OMP,O2,322934963.177253,322.934963,0.322935,10384392,0.033987,16.178057,16.212044,224,10,2,2,16,32,108384,108384,5138004,10276008,204,47,4.000000,313,17
BCSR OMP,O2,375487597.819376,375.487598,0.375488,14349760,0.039688,16.202166,16.241854,224,10,4,4,16,32,108384,108384,5138004,10276008,204,47,4.000000,313,17
BCSR OMP,O2,650731368.444825,650.731368,0.650731,36446208,0.057857,16.715238,16.773095,224,10,16,16,16,32,108384,108384,5138004,10276008,204,47,4.000000,313,17
BCSR OMP,O2,216889400.279523,216.889400,0.216889,10384392,0.048882,16.430474,16.479356,896,10,2,2,64,32,108384,108384,5138004,10276008,204,47,4.000000,313,17
BCSR OMP,O2,255040815.477399,255.040815,0.255041,14349760,0.057641,16.397694,16.455335,896,10,4,4,64,32,108384,108384,5138004,10276008,204,47,4.000000,313,17
BCSR OMP,O2,428236379.822772,428.236380,0.428236,36446208,0.086189,16.621705,16.707894,896,10,16,16,64,32,108384,108384,5138004,10276008,204,47,4.000000,313,17
BCSR OMP,O2,167707708.457488,167.707708,0.167708,10384392,0.063367,16.482518,16.545885,1792,10,2,2,128,32,108384,108384,5138004,10276008,204,47,4.000000,313,17
BCSR OMP,O2,206783297.471377,206.783297,0.206783,14349760,0.070356,16.443284,16.513640,1792,10,4,4,128,32,108384,108384,5138004,10276008,204,47,4.000000,313,17
BCSR OMP,O2,328201840.077278,328.201840,0.328202,36446208,0.111879,16.767457,16.879336,1792,10,16,16,128,32,108384,108384,5138004,10276008,204,47,4.000000,313,17
