Name,Avg Run Time (s),Format Time (s),Total Time (s),GFLOPS,Verification,Iters,Block Row,Block Col,K-Bound,Threads,FOP Count,Rows,Cols,NNZ,Max Cols,Avg Cols,Variance,Std Deviation
coo (serial),0.012032,5.607841,5.619873,5.412558,0,10,1,1,16,-1,65117344,62451,62451,2034917,40,32,54,7
coo,0.021928,5.266453,5.288381,3.700672,0,10,1,1,16,32,65117344,62451,62451,2034917,40,32,54,7
coo (gpu),0.023984,5.324729,5.348713,2.933677,3033670,10,1,1,16,-1,65117344,62451,62451,2034917,40,32,54,7
csr (serial),0.013108,5.583268,5.596376,19391.243247,0,10,1,1,16,-1,254165203134,62451,62451,2034917,40,32,54,7
csr,0.02498,5.32222,5.3472,10929.985616,0,10,1,1,16,32,254165203134,62451,62451,2034917,40,32,54,7
csr (gpu),0.023802,5.390271,5.414073,13126.145916,0,10,1,1,16,-1,254165203134,62451,62451,2034917,40,32,54,7
ell (serial),0.016803,5.819771,5.836574,18580.769695,0,10,1,1,16,-1,312010192080,62451,62451,2034917,40,32,54,7
ell,0.025418,5.539818,5.565236,13085.564379,0,10,1,1,16,32,312010192080,62451,62451,2034917,40,32,54,7
ell (gpu),0.028183,5.648918,5.677101,13012.083954,0,10,1,1,16,-1,312010192080,62451,62451,2034917,40,32,54,7
bcsr 1x1 (serial),0.022163,289.1642,289.186363,11471.235949,0,10,1,1,16,-1,254165203134,62451,62451,2034917,40,32,54,7
bcsr 1x1,0.027644,286.736032,286.763676,10105.383903,0,10,1,1,16,32,254165203134,62451,62451,2034917,40,32,54,7
bcsr 1x1 (gpu),0.037616,285.548553,285.586169,7910.716613,0,10,1,1,16,-1,254165203134,62451,62451,2034917,40,32,54,7
bcsr 2x2 (serial),0.022975,288.02512,288.048095,14904.643126,0,10,2,2,16,-1,342384859656,62451,62451,2034917,40,32,54,7
bcsr 2x2,0.026982,284.806733,284.833715,13787.156553,0,10,2,2,16,32,342384859656,62451,62451,2034917,40,32,54,7
bcsr 2x2 (gpu),0.036711,285.433703,285.470414,11282.158609,0,10,2,2,16,-1,342384859656,62451,62451,2034917,40,32,54,7
bcsr 4x4 (serial),0.028991,284.234513,284.263504,16496.958058,0,10,4,4,16,-1,478122857568,62451,62451,2034917,40,32,54,7
bcsr 4x4,0.03231,282.741418,282.773728,15630.762066,0,10,4,4,16,32,478122857568,62451,62451,2034917,40,32,54,7
bcsr 4x4 (gpu),0.035835,282.029891,282.065726,14928.842227,0,10,4,4,16,-1,478122857568,62451,62451,2034917,40,32,54,7
bcsr 16x16 (serial),0.057151,283.692723,283.749874,18546.719741,0,10,16,16,16,-1,1059808458240,62451,62451,2034917,40,32,54,7
bcsr 16x16,0.044574,283.948722,283.993296,24492.071976,0,10,16,16,16,32,1059808458240,62451,62451,2034917,40,32,54,7
bcsr 16x16 (gpu),0.043279,282.476549,282.519828,26870.627006,0,10,16,16,16,-1,1059808458240,62451,62451,2034917,40,32,54,7
bell 1 (serial),0.012068,5.854744,5.866812,5.396409,1510685,10,1,1,16,-1,65117344,62451,62451,2034917,40,32,54,7
bell 1,0.019493,5.647867,5.66736,3.732457,1510685,10,1,1,16,32,65117344,62451,62451,2034917,40,32,54,7
bell 1 (gpu),0.022333,5.646859,5.669192,3.664397,1510685,10,1,1,16,-1,65117344,62451,62451,2034917,40,32,54,7
bell 2 (serial),0.013665,5.790025,5.80369,4.779705,1510685,10,2,2,16,-1,65117344,62451,62451,2034917,40,32,54,7
bell 2,0.019966,5.632285,5.652251,3.621741,1510685,10,2,2,16,32,65117344,62451,62451,2034917,40,32,54,7
bell 2 (gpu),0.02209,5.637443,5.659533,3.607941,1510685,10,2,2,16,-1,65117344,62451,62451,2034917,40,32,54,7
bell 4 (serial),0.013354,5.56019,5.573544,4.878607,1510685,10,4,4,16,-1,65117344,62451,62451,2034917,40,32,54,7
bell 4,0.022053,5.647249,5.669302,3.236405,1510685,10,4,4,16,32,65117344,62451,62451,2034917,40,32,54,7
bell 4 (gpu),0.023638,5.671262,5.6949,3.372426,1510685,10,4,4,16,-1,65117344,62451,62451,2034917,40,32,54,7
bell 16 (serial),0.013889,5.670701,5.68459,4.695525,1510685,10,16,16,16,-1,65117344,62451,62451,2034917,40,32,54,7
bell 16,0.022722,5.612423,5.635145,3.135152,1510685,10,16,16,16,32,65117344,62451,62451,2034917,40,32,54,7
bell 16 (gpu),0.029143,5.682659,5.711802,2.763136,1510685,10,16,16,16,-1,65117344,62451,62451,2034917,40,32,54,7
