Name,Avg Run Time (s),Format Time (s),Total Time (s),GFLOPS,Verification,Iters,Block Row,Block Col,Threads,FOP Count,Rows,Cols,NNZ,Max Cols,Avg Cols,Variance,Std Deviation
csr_omp -t 1024x32,0.018873,0.034415,0.053288,3.555818,1024,1,1,1,1,67108864,1024,1024,32768,32,32,0,0
csr_omp -t 1024x32,0.013408,0.026562,0.039970,5.005156,1024,1,1,1,2,67108864,1024,1024,32768,32,32,0,0
csr_omp -t 1024x32,0.011095,0.034910,0.046005,6.048543,1024,1,1,1,4,67108864,1024,1024,32768,32,32,0,0
csr_omp -t 1024x32,0.007979,0.034840,0.042819,8.410774,1024,1,1,1,8,67108864,1024,1024,32768,32,32,0,0
csr_omp -t 1024x32,0.006577,0.028241,0.034818,10.203544,1024,1,1,1,16,67108864,1024,1024,32768,32,32,0,0
csr_omp -t 1024x32,0.011692,0.021347,0.033039,5.739702,1024,1,1,1,32,67108864,1024,1024,32768,32,32,0,0
csr_omp_gpu,0.103919,0.023167,0.127086,0.645780,1024,1,1,1,-1,67108864,1024,1024,32768,32,32,0,0
bcsr_omp 1 x 1 -t 1,0.008989,0.092115,0.101104,7.349847,417792,1,1,1,1,66068480,1024,1024,32768,32,32,0,0
bcsr_omp 1 x 1 -t 2,0.010138,0.091637,0.101775,6.516892,417792,1,1,1,2,66068480,1024,1024,32768,32,32,0,0
bcsr_omp 1 x 1 -t 4,0.008323,0.130040,0.138363,7.938104,417792,1,1,1,4,66068480,1024,1024,32768,32,32,0,0
bcsr_omp 1 x 1 -t 8,0.006488,0.128580,0.135068,10.183422,417792,1,1,1,8,66068480,1024,1024,32768,32,32,0,0
bcsr_omp 1 x 1 -t 16,0.006155,0.122916,0.129071,10.734091,417792,1,1,1,16,66068480,1024,1024,32768,32,32,0,0
bcsr_omp 1 x 1 -t 32,0.014147,0.085139,0.099286,4.670126,417792,1,1,1,32,66068480,1024,1024,32768,32,32,0,0
bcsr_omp 2 x 2 -t 1,0.031395,0.088276,0.119671,8.033102,417792,1,2,2,1,252198912,1024,1024,32768,32,32,0,0
bcsr_omp 2 x 2 -t 2,0.019380,0.091577,0.110957,13.013298,417792,1,2,2,2,252198912,1024,1024,32768,32,32,0,0
bcsr_omp 2 x 2 -t 4,0.017129,0.091034,0.108163,14.723348,417792,1,2,2,4,252198912,1024,1024,32768,32,32,0,0
bcsr_omp 2 x 2 -t 8,0.011882,0.092887,0.104769,21.225172,417792,1,2,2,8,252198912,1024,1024,32768,32,32,0,0
bcsr_omp 2 x 2 -t 16,0.008497,0.126829,0.135326,29.680937,417792,1,2,2,16,252198912,1024,1024,32768,32,32,0,0
bcsr_omp 2 x 2 -t 32,0.014509,0.088538,0.103047,17.381999,417792,1,2,2,32,252198912,1024,1024,32768,32,32,0,0
bcsr_omp 4 x 4 -t 1,0.091614,0.147718,0.239332,9.265226,417792,1,4,4,1,848822272,1024,1024,32768,32,32,0,0
bcsr_omp 4 x 4 -t 2,0.055214,0.108874,0.164088,15.373336,417792,1,4,4,2,848822272,1024,1024,32768,32,32,0,0
bcsr_omp 4 x 4 -t 4,0.032249,0.105801,0.138050,26.320908,417792,1,4,4,4,848822272,1024,1024,32768,32,32,0,0
bcsr_omp 4 x 4 -t 8,0.023026,0.106863,0.129889,36.863661,417792,1,4,4,8,848822272,1024,1024,32768,32,32,0,0
bcsr_omp 4 x 4 -t 16,0.016018,0.105006,0.121024,52.992061,417792,1,4,4,16,848822272,1024,1024,32768,32,32,0,0
bcsr_omp 4 x 4 -t 32,0.021463,0.154101,0.175564,39.547878,417792,1,4,4,32,848822272,1024,1024,32768,32,32,0,0
bcsr_omp 8 x 8 -t 1,0.203423,0.113122,0.316545,9.148228,417792,1,8,8,1,1860960256,1024,1024,32768,32,32,0,0
bcsr_omp 8 x 8 -t 2,0.106313,0.115027,0.221340,17.504543,417792,1,8,8,2,1860960256,1024,1024,32768,32,32,0,0
bcsr_omp 8 x 8 -t 4,0.059116,0.110171,0.169287,31.479740,417792,1,8,8,4,1860960256,1024,1024,32768,32,32,0,0
bcsr_omp 8 x 8 -t 8,0.035717,0.157314,0.193031,52.102912,417792,1,8,8,8,1860960256,1024,1024,32768,32,32,0,0
bcsr_omp 8 x 8 -t 16,0.024250,0.111428,0.135678,76.740533,417792,1,8,8,16,1860960256,1024,1024,32768,32,32,0,0
bcsr_omp 8 x 8 -t 32,0.026716,0.112463,0.139179,69.657160,417792,1,8,8,32,1860960256,1024,1024,32768,32,32,0,0
bcsr_omp 16 x 16 -t 1,0.235389,0.103754,0.339143,9.120900,417792,1,16,16,1,2146959360,1024,1024,32768,32,32,0,0
bcsr_omp 16 x 16 -t 2,0.118844,0.105211,0.224055,18.065353,417792,1,16,16,2,2146959360,1024,1024,32768,32,32,0,0
bcsr_omp 16 x 16 -t 4,0.052556,0.153761,0.206317,40.850860,417792,1,16,16,4,2146959360,1024,1024,32768,32,32,0,0
bcsr_omp 16 x 16 -t 8,0.038133,0.140407,0.178540,56.301661,417792,1,16,16,8,2146959360,1024,1024,32768,32,32,0,0
bcsr_omp 16 x 16 -t 16,0.024558,0.101953,0.126511,87.423792,417792,1,16,16,16,2146959360,1024,1024,32768,32,32,0,0
bcsr_omp 16 x 16 -t 32,0.027819,0.101535,0.129354,77.176235,417792,1,16,16,32,2146959360,1024,1024,32768,32,32,0,0
bcsr_omp 32 x 32 -t 1,0.154244,0.096412,0.250656,13.922645,417792,1,32,32,1,2147483648,1024,1024,32768,32,32,0,0
bcsr_omp 32 x 32 -t 2,0.088260,0.092877,0.181137,24.331353,417792,1,32,32,2,2147483648,1024,1024,32768,32,32,0,0
bcsr_omp 32 x 32 -t 4,0.053334,0.100309,0.153643,40.264817,417792,1,32,32,4,2147483648,1024,1024,32768,32,32,0,0
bcsr_omp 32 x 32 -t 8,0.036867,0.094752,0.131619,58.249635,417792,1,32,32,8,2147483648,1024,1024,32768,32,32,0,0
bcsr_omp 32 x 32 -t 16,0.023758,0.096191,0.119949,90.389259,417792,1,32,32,16,2147483648,1024,1024,32768,32,32,0,0
bcsr_omp 32 x 32 -t 32,0.028492,0.102715,0.131207,75.370899,417792,1,32,32,32,2147483648,1024,1024,32768,32,32,0,0
bcsr_omp_gpu 1 x 1,0.115297,0.085218,0.200515,0.573029,417792,1,1,1,-1,66068480,1024,1024,32768,32,32,0,0
bcsr_omp_gpu 2 x 2,0.190796,0.088743,0.279539,1.321826,417792,1,2,2,-1,252198912,1024,1024,32768,32,32,0,0
bcsr_omp_gpu 4 x 4,0.747141,0.101735,0.848876,1.136094,417792,1,4,4,-1,848822272,1024,1024,32768,32,32,0,0
bcsr_omp_gpu 8 x 8,3.006241,0.112253,3.118494,0.619032,417792,1,8,8,-1,1860960256,1024,1024,32768,32,32,0,0
bcsr_omp_gpu 16 x 16,3.902884,0.149743,4.052627,0.550096,417792,1,16,16,-1,2146959360,1024,1024,32768,32,32,0,0
bcsr_omp_gpu 32 x 32,6.256748,0.140834,6.397582,0.343227,417792,1,32,32,-1,2147483648,1024,1024,32768,32,32,0,0
