Name,-O,FLOPS,MFLOPS,GFLOPS,FOP Count,Avg Run Time (s),Format Time (s),Total Time (s),Verification,Iters,Block Row,Block Col,K-Bound,Threads,Rows,Cols,NNZ,NNZ*2,Max Cols,Avg Cols,Col Ratio,Variance,Std Deviation
BCSR OMP,O2,359043731.380134,359.043731,0.359044,34127432,0.095385,12.143733,12.239118,256,10,2,2,16,8,72000,72000,14393817,28787634,481,199,2.000000,6652,81
BCSR OMP,O2,383083997.566986,383.083998,0.383084,39361088,0.103002,12.241818,12.344820,256,10,4,4,16,8,72000,72000,14393817,28787634,481,199,2.000000,6652,81
BCSR OMP,O2,546415856.536048,546.415857,0.546416,71676416,0.131432,12.581328,12.712760,256,10,16,16,16,8,72000,72000,14393817,28787634,481,199,2.000000,6652,81
BCSR OMP,O2,225798588.866433,225.798589,0.225799,34127432,0.151481,12.263827,12.415308,1024,10,2,2,64,8,72000,72000,14393817,28787634,481,199,2.000000,6652,81
BCSR OMP,O2,240014229.908626,240.014230,0.240014,39361088,0.164367,12.235406,12.399773,1024,10,4,4,64,8,72000,72000,14393817,28787634,481,199,2.000000,6652,81
BCSR OMP,O2,338117478.468041,338.117478,0.338117,71676416,0.212417,12.600881,12.813297,1024,10,16,16,64,8,72000,72000,14393817,28787634,481,199,2.000000,6652,81
BCSR OMP,O2,163054410.192286,163.054410,0.163054,34127432,0.209511,12.062645,12.272156,2048,10,2,2,128,8,72000,72000,14393817,28787634,481,199,2.000000,6652,81
BCSR OMP,O2,178824154.939188,178.824155,0.178824,39361088,0.220325,12.065299,12.285624,2048,10,4,4,128,8,72000,72000,14393817,28787634,481,199,2.000000,6652,81
BCSR OMP,O2,230572391.886045,230.572392,0.230572,71676416,0.311551,12.383833,12.695384,2048,10,16,16,128,8,72000,72000,14393817,28787634,481,199,2.000000,6652,81
BCSR OMP,O2,467865795.481631,467.865795,0.467866,34127432,0.073389,12.130006,12.203395,256,10,2,2,16,16,72000,72000,14393817,28787634,481,199,2.000000,6652,81
BCSR OMP,O2,521499650.136993,521.499650,0.521500,39361088,0.076252,12.106048,12.182300,256,10,4,4,16,16,72000,72000,14393817,28787634,481,199,2.000000,6652,81
BCSR OMP,O2,735854395.309573,735.854395,0.735854,71676416,0.097760,12.472291,12.570051,256,10,16,16,16,16,72000,72000,14393817,28787634,481,199,2.000000,6652,81
BCSR OMP,O2,302235507.241983,302.235507,0.302236,34127432,0.113227,12.188767,12.301994,1024,10,2,2,64,16,72000,72000,14393817,28787634,481,199,2.000000,6652,81
BCSR OMP,O2,341590539.452862,341.590539,0.341591,39361088,0.115578,12.042923,12.158501,1024,10,4,4,64,16,72000,72000,14393817,28787634,481,199,2.000000,6652,81
BCSR OMP,O2,453897511.239045,453.897511,0.453898,71676416,0.158127,12.294157,12.452284,1024,10,16,16,64,16,72000,72000,14393817,28787634,481,199,2.000000,6652,81
BCSR OMP,O2,232137241.575942,232.137242,0.232137,34127432,0.147311,12.023495,12.170806,2048,10,2,2,128,16,72000,72000,14393817,28787634,481,199,2.000000,6652,81
BCSR OMP,O2,247469609.728071,247.469610,0.247470,39361088,0.159926,12.140511,12.300437,2048,10,4,4,128,16,72000,72000,14393817,28787634,481,199,2.000000,6652,81
BCSR OMP,O2,344374906.142727,344.374906,0.344375,71676416,0.208478,12.293033,12.501511,2048,10,16,16,128,16,72000,72000,14393817,28787634,481,199,2.000000,6652,81
BCSR OMP,O2,613318956.382162,613.318956,0.613319,34127432,0.056328,12.122300,12.178628,256,10,2,2,16,32,72000,72000,14393817,28787634,481,199,2.000000,6652,81
BCSR OMP,O2,664273251.521694,664.273252,0.664273,39361088,0.060141,12.160920,12.221061,256,10,4,4,16,32,72000,72000,14393817,28787634,481,199,2.000000,6652,81
BCSR OMP,O2,932657368.605526,932.657369,0.932657,71676416,0.077621,12.375309,12.452930,256,10,16,16,16,32,72000,72000,14393817,28787634,481,199,2.000000,6652,81
BCSR OMP,O2,385129652.043758,385.129652,0.385130,34127432,0.089324,12.325023,12.414347,1024,10,2,2,64,32,72000,72000,14393817,28787634,481,199,2.000000,6652,81
BCSR OMP,O2,423329389.745669,423.329390,0.423329,39361088,0.093715,12.093567,12.187282,1024,10,4,4,64,32,72000,72000,14393817,28787634,481,199,2.000000,6652,81
BCSR OMP,O2,601845765.302793,601.845765,0.601846,71676416,0.119574,12.469012,12.588586,1024,10,16,16,64,32,72000,72000,14393817,28787634,481,199,2.000000,6652,81
BCSR OMP,O2,303512061.298309,303.512061,0.303512,34127432,0.113415,12.115946,12.229361,2048,10,2,2,128,32,72000,72000,14393817,28787634,481,199,2.000000,6652,81
BCSR OMP,O2,335654732.915394,335.654733,0.335655,39361088,0.117928,12.105458,12.223386,2048,10,4,4,128,32,72000,72000,14393817,28787634,481,199,2.000000,6652,81
BCSR OMP,O2,456433413.602250,456.433414,0.456433,71676416,0.157752,12.436314,12.594066,2048,10,16,16,128,32,72000,72000,14393817,28787634,481,199,2.000000,6652,81
