Name,Avg Run Time (s),Format Time (s),Total Time (s),GFLOPS,Verification,Iters,Block Row,Block Col,Threads,FOP Count,Rows,Cols,NNZ,Max Cols,Avg Cols,Variance,Std Deviation
csr_omp -t 512x8,0.005436,0.007873,0.013309,0.771553,0,1,1,1,1,4194304,512,512,4096,8,8,0,0
csr_omp -t 512x8,0.005051,0.006085,0.011136,0.830368,0,1,1,1,2,4194304,512,512,4096,8,8,0,0
csr_omp -t 512x8,0.004406,0.006251,0.010657,0.951958,0,1,1,1,4,4194304,512,512,4096,8,8,0,0
csr_omp -t 512x8,0.004775,0.004982,0.009757,0.878380,0,1,1,1,8,4194304,512,512,4096,8,8,0,0
csr_omp -t 512x8,0.005327,0.006596,0.011923,0.787369,0,1,1,1,16,4194304,512,512,4096,8,8,0,0
csr_omp -t 512x8,0.013952,0.005137,0.019089,0.300623,0,1,1,1,32,4194304,512,512,4096,8,8,0,0
csr_omp_gpu,0.112878,0.006009,0.118887,0.037158,0,1,1,1,-1,4194304,512,512,4096,8,8,0,0
ell_omp -t 1,0.004868,0.009476,0.014344,0.861602,0,1,1,1,1,4194304,512,512,4096,8,8,0,0
ell_omp -t 2,0.005104,0.006635,0.011739,0.821758,0,1,1,1,2,4194304,512,512,4096,8,8,0,0
ell_omp -t 4,0.004525,0.007326,0.011851,0.926880,0,1,1,1,4,4194304,512,512,4096,8,8,0,0
ell_omp -t 8,0.004745,0.008242,0.012987,0.883941,0,1,1,1,8,4194304,512,512,4096,8,8,0,0
ell_omp -t 16,0.004532,0.007432,0.011964,0.925466,0,1,1,1,16,4194304,512,512,4096,8,8,0,0
ell_omp -t 32,0.021268,0.007938,0.029206,0.197211,0,1,1,1,32,4194304,512,512,4096,8,8,0,0
ell_omp_gpu,0.113402,0.006817,0.120219,0.036986,0,1,1,1,-1,4194304,512,512,4096,8,8,0,0
