Name,Avg Run Time (s),Format Time (s),Total Time (s),GFLOPS,Verification,Iters,Block Row,Block Col,Threads,FOP Count,Rows,Cols,NNZ,Max Cols,Avg Cols,Variance,Std Deviation
csr_omp -t 512x8,0.001952,0.005980,0.007932,3.054557,0,10,1,1,1,4194304,512,512,4096,8,8,0,0
csr_omp -t 512x8,0.001224,0.009179,0.010403,4.694070,0,10,1,1,2,4194304,512,512,4096,8,8,0,0
csr_omp -t 512x8,0.000875,0.005717,0.006592,8.069277,0,10,1,1,4,4194304,512,512,4096,8,8,0,0
csr_omp -t 512x8,0.000660,0.005884,0.006544,15.486328,0,10,1,1,8,4194304,512,512,4096,8,8,0,0
csr_omp -t 512x8,0.000613,0.006562,0.007175,25.837647,0,10,1,1,16,4194304,512,512,4096,8,8,0,0
csr_omp -t 512x8,0.003130,0.004747,0.007877,16.160138,0,10,1,1,32,4194304,512,512,4096,8,8,0,0
csr_omp_gpu,0.014371,0.005638,0.020009,0.875791,0,10,1,1,-1,4194304,512,512,4096,8,8,0,0
bcsr_omp 1 x 1 -t 1,0.001423,0.027387,0.028810,3.910497,13312,10,1,1,1,4168704,512,512,4096,8,8,0,0
bcsr_omp 1 x 1 -t 2,0.000910,0.026890,0.027800,6.448712,13312,10,1,1,2,4168704,512,512,4096,8,8,0,0
bcsr_omp 1 x 1 -t 4,0.000689,0.026599,0.027288,12.809533,13312,10,1,1,4,4168704,512,512,4096,8,8,0,0
bcsr_omp 1 x 1 -t 8,0.000608,0.025974,0.026582,22.514762,13312,10,1,1,8,4168704,512,512,4096,8,8,0,0
bcsr_omp 1 x 1 -t 16,0.000572,0.026620,0.027192,34.343967,13312,10,1,1,16,4168704,512,512,4096,8,8,0,0
bcsr_omp 1 x 1 -t 32,0.003090,0.016969,0.020059,22.033508,13312,10,1,1,32,4168704,512,512,4096,8,8,0,0
bcsr_omp 2 x 2 -t 1,0.002409,0.016414,0.018823,7.243512,13312,10,2,2,1,16289792,512,512,4096,8,8,0,0
